chrom,start,end,type
chr1,145300000,145350000,boundary
chr1,151175000,151250000,boundary
chr1,151250000,151400000,boundary
chr1,152025000,152150000,boundary
chr1,152450000,152525000,boundary
chr1,154900000,155050000,boundary
chr1,155050000,155200000,boundary
chr1,156325000,156425000,boundary
chr1,156625000,156875000,boundary
chr1,156875000,157050000,boundary
chr1,157050000,157150000,boundary
chr1,159075000,159200000,boundary
chr1,160975000,161150000,boundary
chr1,161375000,161425000,boundary
chr1,164275000,164425000,boundary
chr1,164425000,164475000,boundary
chr1,164775000,164850000,boundary
chr1,164850000,165050000,boundary
chr1,165050000,165125000,boundary
chr1,167675000,167775000,boundary
chr1,175000000,175100000,boundary
chr1,176225000,176275000,boundary
chr1,177925000,177975000,boundary
chr1,179675000,179800000,boundary
chr1,186250000,186350000,boundary
chr1,188075000,188125000,boundary
chr1,188975000,189150000,boundary
chr1,189150000,189250000,boundary
chr1,193675000,193725000,boundary
chr1,194950000,195025000,boundary
chr1,197375000,197475000,boundary
chr1,198675000,198725000,boundary
chr1,202100000,202300000,boundary
chr1,205225000,205300000,boundary
chr1,207700000,207850000,boundary
chr1,209325000,209375000,boundary
chr1,214275000,214375000,boundary
chr1,215825000,215875000,boundary
chr1,218350000,218425000,boundary
chr1,220850000,220950000,boundary
chr1,222900000,222950000,boundary
chr1,223775000,223875000,boundary
chr1,225075000,225125000,boundary
chr1,225475000,225650000,boundary
chr1,226175000,226300000,boundary
chr1,228175000,228225000,boundary
chr1,231975000,232125000,boundary
chr1,233425000,233475000,boundary
chr1,234450000,234600000,boundary
chr1,235225000,235275000,boundary
chr1,239125000,239200000,boundary
chr1,240100000,240175000,boundary
chr1,240175000,240350000,boundary
chr1,240350000,240475000,boundary
chr1,242575000,242675000,boundary
chr10,125000,250000,boundary
chr10,250000,300000,boundary
chr10,300000,450000,boundary
chr10,450000,500000,boundary
chr10,500000,575000,boundary
chr10,2100000,2275000,boundary
chr10,2825000,2875000,boundary
chr10,2875000,2925000,boundary
chr10,3150000,3225000,boundary
chr10,3750000,3800000,boundary
chr10,6050000,6125000,boundary
chr10,6750000,6800000,boundary
chr10,11825000,11950000,boundary
chr10,19375000,19625000,boundary
chr10,20050000,20100000,boundary
chr10,24825000,24900000,boundary
chr10,25400000,25975000,boundary
chr10,27525000,27600000,boundary
chr10,27600000,27650000,boundary
chr10,28400000,28500000,boundary
chr10,29600000,29800000,boundary
chr10,32675000,32750000,boundary
chr10,36975000,37025000,boundary
chr10,37475000,37625000,boundary
chr10,37625000,38075000,boundary
chr10,42950000,43025000,boundary
chr10,45375000,45500000,boundary
chr10,49225000,49300000,boundary
chr10,50750000,50800000,boundary
chr10,52700000,52775000,boundary
chr10,58000000,58075000,boundary
chr10,58475000,58550000,boundary
chr10,64075000,64175000,boundary
chr10,67975000,68050000,boundary
chr10,69425000,69550000,boundary
chr10,70100000,70225000,boundary
chr10,71725000,71825000,boundary
chr10,74800000,74950000,boundary
chr10,76875000,77025000,boundary
chr10,78775000,78900000,boundary
chr10,81000000,81125000,boundary
chr10,82350000,82425000,boundary
chr10,83000000,83175000,boundary
chr10,94250000,94325000,boundary
chr10,94650000,94775000,boundary
chr10,99200000,99525000,boundary
chr10,99525000,99650000,boundary
chr10,101900000,102025000,boundary
chr10,102650000,102800000,boundary
chr10,102800000,102925000,boundary
chr10,103350000,103525000,boundary
chr10,105125000,105275000,boundary
chr10,105275000,105325000,boundary
chr10,105325000,105450000,boundary
chr10,106025000,106200000,boundary
chr10,106200000,106425000,boundary
chr10,106975000,107050000,boundary
chr10,107050000,107125000,boundary
chr10,107575000,107800000,boundary
chr10,107975000,108375000,boundary
chr10,108375000,108450000,boundary
chr10,123475000,123525000,boundary
chr10,124325000,124525000,boundary
chr10,124525000,124600000,boundary
chr11,3375000,3450000,boundary
chr11,3675000,3800000,boundary
chr11,5000000,5075000,boundary
chr11,7725000,7775000,boundary
chr11,7775000,8000000,boundary
chr11,14300000,14450000,boundary
chr11,15300000,15350000,boundary
chr11,23550000,23600000,boundary
chr11,25600000,25675000,boundary
chr11,25675000,25775000,boundary
chr11,29225000,29375000,boundary
chr11,31125000,31175000,boundary
chr11,31925000,31975000,boundary
chr11,36575000,36850000,boundary
chr11,36850000,36925000,boundary
chr11,37325000,37400000,boundary
chr11,41525000,41600000,boundary
chr11,49975000,50025000,boundary
chr11,50350000,50450000,boundary
chr11,55550000,55800000,boundary
chr11,58775000,58925000,boundary
chr11,59450000,59500000,boundary
chr11,59500000,59575000,boundary
chr11,61225000,61300000,boundary
chr11,61300000,61525000,boundary
chr11,61925000,62150000,boundary
chr11,63425000,63525000,boundary
chr11,63950000,64125000,boundary
chr11,64975000,65025000,boundary
chr11,65025000,65100000,boundary
chr11,65825000,65975000,boundary
chr11,65975000,66125000,boundary
chr11,66825000,67000000,boundary
chr11,67000000,67150000,boundary
chr11,67150000,67300000,boundary
chr11,67600000,67725000,boundary
chr11,68000000,68225000,boundary
chr11,71050000,71325000,boundary
chr11,71325000,71500000,boundary
chr11,72150000,72275000,boundary
chr11,72425000,72550000,boundary
chr11,74450000,74625000,boundary
chr11,75300000,75400000,boundary
chr11,76225000,76275000,boundary
chr11,76825000,76925000,boundary
chr11,90250000,90350000,boundary
chr11,95475000,95525000,boundary
chr11,98025000,98100000,boundary
chr11,98100000,98150000,boundary
chr11,98850000,98975000,boundary
chr11,100325000,100400000,boundary
chr11,100825000,100900000,boundary
chr11,105750000,105850000,boundary
chr11,112100000,112150000,boundary
chr11,117125000,117225000,boundary
chr11,122000000,122075000,boundary
chr11,123475000,123625000,boundary
chr11,128750000,128875000,boundary
chr12,350000,525000,boundary
chr12,525000,675000,boundary
chr12,1100000,1225000,boundary
chr12,5775000,6050000,boundary
chr12,6425000,6575000,boundary
chr12,6575000,6650000,boundary
chr12,6975000,7075000,boundary
chr12,8175000,8250000,boundary
chr12,8250000,8400000,boundary
chr12,8400000,8550000,boundary
chr12,8550000,8600000,boundary
chr12,8600000,8775000,boundary
chr12,13800000,13875000,boundary
chr12,17825000,17925000,boundary
chr12,21425000,21475000,boundary
chr12,32150000,32200000,boundary
chr12,32900000,33075000,boundary
chr12,38400000,38500000,boundary
chr12,39650000,39700000,boundary
chr12,44300000,44350000,boundary
chr12,48300000,48375000,boundary
chr12,49050000,49200000,boundary
chr12,49200000,49375000,boundary
chr12,49650000,49750000,boundary
chr12,52425000,52525000,boundary
chr12,53275000,53400000,boundary
chr12,53700000,53850000,boundary
chr12,53850000,53925000,boundary
chr12,53925000,54150000,boundary
chr12,56875000,57025000,boundary
chr12,57025000,57150000,boundary
chr12,57450000,57650000,boundary
chr12,58150000,58350000,boundary
chr12,63400000,63475000,boundary
chr12,69150000,69225000,boundary
chr12,73825000,73875000,boundary
chr12,78025000,78100000,boundary
chr12,80075000,80125000,boundary
chr12,85750000,85825000,boundary
chr12,100250000,100375000,boundary
chr12,106500000,106575000,boundary
chr12,109400000,109550000,boundary
chr12,114425000,114500000,boundary
chr12,118325000,118400000,boundary
chr12,120525000,120625000,boundary
chr12,120625000,120750000,boundary
chr12,120750000,120975000,boundary
chr12,121725000,121900000,boundary
chr12,122125000,122325000,boundary
chr12,123000000,123075000,boundary
chr12,124125000,124250000,boundary
chr12,124250000,124350000,boundary
chr12,125425000,125575000,boundary
chr13,19625000,19725000,boundary
chr13,23300000,23375000,boundary
chr13,23750000,23925000,boundary
chr13,24450000,24500000,boundary
chr13,25550000,25625000,boundary
chr13,25975000,26050000,boundary
chr13,31450000,31700000,boundary
chr13,34350000,34450000,boundary
chr13,34450000,34500000,boundary
chr13,35375000,35425000,boundary
chr13,36425000,36525000,boundary
chr13,40550000,40625000,boundary
chr13,45475000,45550000,boundary
chr13,45900000,46050000,boundary
chr13,53450000,53750000,boundary
chr13,53750000,53925000,boundary
chr13,53925000,54225000,boundary
chr13,54800000,54975000,boundary
chr13,54975000,55100000,boundary
chr13,55625000,55725000,boundary
chr13,55725000,55775000,boundary
chr13,56100000,56175000,boundary
chr13,56175000,56325000,boundary
chr13,56325000,56400000,boundary
chr13,56400000,56475000,boundary
chr13,56475000,56625000,boundary
chr13,56625000,56700000,boundary
chr13,56700000,56825000,boundary
chr13,57075000,57575000,boundary
chr13,57575000,57725000,boundary
chr13,57725000,57800000,boundary
chr13,57800000,57925000,boundary
chr13,57925000,58050000,boundary
chr13,58050000,58175000,boundary
chr13,58175000,58300000,boundary
chr13,59100000,59150000,boundary
chr13,59475000,59575000,boundary
chr13,59575000,59675000,boundary
chr13,59675000,59825000,boundary
chr13,61050000,61125000,boundary
chr13,61625000,61675000,boundary
chr13,61900000,62050000,boundary
chr13,62175000,62250000,boundary
chr13,62375000,62600000,boundary
chr13,63100000,63225000,boundary
chr13,63225000,63350000,boundary
chr13,63600000,63675000,boundary
chr13,64325000,64375000,boundary
chr13,64750000,64850000,boundary
chr13,69300000,69425000,boundary
chr13,69550000,69650000,boundary
chr13,69725000,70050000,boundary
chr13,70050000,70100000,boundary
chr13,70425000,70725000,boundary
chr13,70950000,71075000,boundary
chr13,71075000,71200000,boundary
chr13,81550000,81650000,boundary
chr13,82150000,82425000,boundary
chr13,82425000,82625000,boundary
chr13,82750000,82925000,boundary
chr13,84025000,84075000,boundary
chr13,84300000,84350000,boundary
chr13,84350000,84400000,boundary
chr13,84400000,84475000,boundary
chr13,85150000,85250000,boundary
chr13,87250000,87300000,boundary
chr13,87300000,87425000,boundary
chr13,87425000,87475000,boundary
chr13,87475000,87525000,boundary
chr13,88300000,88350000,boundary
chr13,89800000,89875000,boundary
chr13,91950000,92100000,boundary
chr13,92700000,92800000,boundary
chr13,96600000,96650000,boundary
chr13,97525000,97600000,boundary
chr13,97600000,97675000,boundary
chr13,98150000,98250000,boundary
chr13,98475000,98525000,boundary
chr13,99375000,99500000,boundary
chr13,99500000,99650000,boundary
chr13,99650000,99800000,boundary
chr13,101200000,101350000,boundary
chr13,101725000,101800000,boundary
chr13,106075000,106150000,boundary
chr13,107625000,107750000,boundary
chr13,108150000,108200000,boundary
chr13,108200000,108400000,boundary
chr13,111975000,112025000,boundary
chr14,21100000,21150000,boundary
chr14,21475000,21575000,boundary
chr14,21575000,21650000,boundary
chr14,22050000,22125000,boundary
chr14,22125000,22300000,boundary
chr14,22300000,22475000,boundary
chr14,23400000,23550000,boundary
chr14,23925000,24050000,boundary
chr14,24800000,24925000,boundary
chr14,26000000,26050000,boundary
chr14,26050000,26475000,boundary
chr14,26475000,26600000,boundary
chr14,26600000,26750000,boundary
chr14,26750000,26825000,boundary
chr14,27225000,27375000,boundary
chr14,27375000,27525000,boundary
chr14,27525000,27575000,boundary
chr14,27950000,28000000,boundary
chr14,28000000,28100000,boundary
chr14,28475000,28750000,boundary
chr14,29125000,29200000,boundary
chr14,29200000,29275000,boundary
chr14,29275000,29350000,boundary
chr14,29850000,29950000,boundary
chr14,30525000,30775000,boundary
chr14,36875000,36925000,boundary
chr14,37650000,37700000,boundary
chr14,38700000,38750000,boundary
chr14,39050000,39150000,boundary
chr14,40925000,41050000,boundary
chr14,41950000,42075000,boundary
chr14,42300000,42375000,boundary
chr14,44300000,44350000,boundary
chr14,44350000,44600000,boundary
chr14,46300000,46650000,boundary
chr14,46650000,46775000,boundary
chr14,46775000,46950000,boundary
chr14,48350000,48400000,boundary
chr14,49900000,50025000,boundary
chr14,50225000,50300000,boundary
chr14,55375000,55450000,boundary
chr14,56950000,57000000,boundary
chr14,57000000,57100000,boundary
chr14,61750000,61850000,boundary
chr14,65450000,65575000,boundary
chr14,67625000,67775000,boundary
chr14,67775000,67850000,boundary
chr14,72850000,72925000,boundary
chr14,73975000,74050000,boundary
chr14,75300000,75375000,boundary
chr14,76025000,76150000,boundary
chr14,79075000,79325000,boundary
chr14,79325000,79400000,boundary
chr14,83450000,83525000,boundary
chr14,88225000,88375000,boundary
chr14,91650000,91775000,boundary
chr14,93175000,93300000,boundary
chr14,94375000,94475000,boundary
chr14,96475000,96550000,boundary
chr14,101200000,101325000,boundary
chr14,103800000,103850000,boundary
chr14,103850000,103925000,boundary
chr14,103925000,104025000,boundary
chr14,104500000,104550000,boundary
chr14,105100000,105325000,boundary
chr14,106525000,106600000,boundary
chr15,20200000,20275000,boundary
chr15,20275000,20325000,boundary
chr15,23575000,23700000,boundary
chr15,25500000,25575000,boundary
chr15,25775000,25875000,boundary
chr15,26450000,26775000,boundary
chr15,26775000,26900000,boundary
chr15,26900000,27025000,boundary
chr15,27025000,27100000,boundary
chr15,27100000,27275000,boundary
chr15,27275000,27350000,boundary
chr15,27350000,27550000,boundary
chr15,27825000,28000000,boundary
chr15,28000000,28325000,boundary
chr15,29775000,29850000,boundary
chr15,34025000,34275000,boundary
chr15,36025000,36075000,boundary
chr15,37800000,37975000,boundary
chr15,37975000,38250000,boundary
chr15,40200000,40300000,boundary
chr15,40600000,40775000,boundary
chr15,41650000,41725000,boundary
chr15,46575000,46625000,boundary
chr15,49025000,49125000,boundary
chr15,49450000,49500000,boundary
chr15,50650000,50700000,boundary
chr15,54100000,54200000,boundary
chr15,59125000,59225000,boundary
chr15,61325000,61400000,boundary
chr15,62500000,62600000,boundary
chr15,63900000,64025000,boundary
chr15,65325000,65475000,boundary
chr15,68600000,68700000,boundary
chr15,68700000,68825000,boundary
chr15,70850000,70925000,boundary
chr15,72450000,72575000,boundary
chr15,73450000,73575000,boundary
chr15,74050000,74200000,boundary
chr15,80525000,80675000,boundary
chr15,82350000,82400000,boundary
chr15,84250000,84350000,boundary
chr15,85650000,85700000,boundary
chr15,85700000,85750000,boundary
chr15,87375000,87425000,boundary
chr15,88050000,88100000,boundary
chr15,89450000,89550000,boundary
chr15,90675000,90775000,boundary
chr15,90775000,90825000,boundary
chr15,94625000,94675000,boundary
chr15,95075000,95250000,boundary
chr15,97300000,97350000,boundary
chr15,98325000,98400000,boundary
chr15,98775000,98975000,boundary
chr15,99650000,99775000,boundary
chr15,100350000,100450000,boundary
chr15,101450000,101550000,boundary
chr16,425000,575000,boundary
chr16,575000,750000,boundary
chr16,750000,850000,boundary
chr16,1875000,2000000,boundary
chr16,2600000,2700000,boundary
chr16,3050000,3200000,boundary
chr16,4325000,4400000,boundary
chr16,4400000,4475000,boundary
chr16,5675000,5825000,boundary
chr16,5825000,6000000,boundary
chr16,22200000,22325000,boundary
chr16,24075000,24125000,boundary
chr16,24850000,24925000,boundary
chr16,28275000,28400000,boundary
chr16,30675000,30725000,boundary
chr16,30725000,30825000,boundary
chr16,32075000,32200000,boundary
chr16,34775000,34825000,boundary
chr16,51100000,51250000,boundary
chr16,51975000,52075000,boundary
chr16,57475000,57575000,boundary
chr16,58300000,58350000,boundary
chr16,59700000,59750000,boundary
chr16,61300000,61400000,boundary
chr16,62250000,62325000,boundary
chr16,62925000,63025000,boundary
chr16,63175000,63300000,boundary
chr16,64000000,64300000,boundary
chr16,64500000,64600000,boundary
chr16,64600000,64800000,boundary
chr16,68275000,68400000,boundary
chr16,68400000,68550000,boundary
chr16,70850000,70925000,boundary
chr16,76725000,76775000,boundary
chr16,78050000,78100000,boundary
chr16,81000000,81150000,boundary
chr16,82325000,82400000,boundary
chr16,83225000,83300000,boundary
chr16,83300000,83475000,boundary
chr16,83800000,83950000,boundary
chr16,89650000,89700000,boundary
chr17,950000,1100000,boundary
chr17,1475000,1550000,boundary
chr17,4325000,4425000,boundary
chr17,4975000,5075000,boundary
chr17,5475000,5625000,boundary
chr17,7125000,7200000,boundary
chr17,7525000,7600000,boundary
chr17,9500000,9625000,boundary
chr17,9625000,9800000,boundary
chr17,12900000,12975000,boundary
chr17,12975000,13050000,boundary
chr17,16125000,16250000,boundary
chr17,16450000,16600000,boundary
chr17,16600000,16675000,boundary
chr17,25975000,26100000,boundary
chr17,26100000,26225000,boundary
chr17,29075000,29150000,boundary
chr17,33925000,33975000,boundary
chr17,34075000,34200000,boundary
chr17,34725000,34800000,boundary
chr17,36825000,36900000,boundary
chr17,36900000,37025000,boundary
chr17,38450000,38525000,boundary
chr17,39825000,39975000,boundary
chr17,41425000,41600000,boundary
chr17,43125000,43200000,boundary
chr17,43200000,43275000,boundary
chr17,43600000,43675000,boundary
chr17,45875000,46000000,boundary
chr17,46000000,46100000,boundary
chr17,47125000,47200000,boundary
chr17,48100000,48175000,boundary
chr17,49725000,49850000,boundary
chr17,50175000,50275000,boundary
chr17,50275000,50400000,boundary
chr17,50400000,50600000,boundary
chr17,50850000,50925000,boundary
chr17,51125000,51275000,boundary
chr17,51275000,51525000,boundary
chr17,52925000,52975000,boundary
chr17,53425000,53575000,boundary
chr17,55825000,55875000,boundary
chr17,60200000,60350000,boundary
chr17,60350000,60450000,boundary
chr17,64600000,64650000,boundary
chr17,67500000,67550000,boundary
chr17,68100000,68150000,boundary
chr17,70100000,70175000,boundary
chr17,72650000,72875000,boundary
chr17,73750000,73900000,boundary
chr17,76850000,77075000,boundary
chr17,77575000,77625000,boundary
chr17,79100000,79200000,boundary
chr18,1400000,1550000,boundary
chr18,5700000,5850000,boundary
chr18,6475000,6550000,boundary
chr18,9000000,9050000,boundary
chr18,12250000,12300000,boundary
chr18,12300000,12375000,boundary
chr18,14475000,14725000,boundary
chr18,14725000,14800000,boundary
chr18,15000000,15050000,boundary
chr18,21000000,21075000,boundary
chr18,21750000,21850000,boundary
chr18,22350000,22400000,boundary
chr18,23475000,23525000,boundary
chr18,25075000,25175000,boundary
chr18,25750000,25850000,boundary
chr18,27450000,27575000,boundary
chr18,27725000,27850000,boundary
chr18,27850000,28050000,boundary
chr18,28050000,28200000,boundary
chr18,28475000,28550000,boundary
chr18,30825000,31050000,boundary
chr18,31050000,31175000,boundary
chr18,31375000,31550000,boundary
chr18,35175000,35250000,boundary
chr18,38000000,38200000,boundary
chr18,39500000,39575000,boundary
chr18,43700000,43850000,boundary
chr18,54275000,54375000,boundary
chr18,58350000,58425000,boundary
chr18,62750000,62825000,boundary
chr18,62825000,62900000,boundary
chr18,63000000,63075000,boundary
chr18,63500000,63600000,boundary
chr18,63600000,63650000,boundary
chr18,65600000,65650000,boundary
chr18,68175000,68225000,boundary
chr18,68850000,69025000,boundary
chr18,69025000,69350000,boundary
chr18,69350000,69500000,boundary
chr18,69500000,69600000,boundary
chr18,69600000,69750000,boundary
chr18,70250000,70325000,boundary
chr18,77025000,77075000,boundary
chr19,150000,250000,boundary
chr19,1275000,1400000,boundary
chr19,2350000,2425000,boundary
chr19,3500000,3650000,boundary
chr19,5575000,5675000,boundary
chr19,5675000,5800000,boundary
chr19,7050000,7100000,boundary
chr19,12675000,12775000,boundary
chr19,12975000,13075000,boundary
chr19,13700000,13825000,boundary
chr19,15200000,15250000,boundary
chr19,17400000,17525000,boundary
chr19,17975000,18050000,boundary
chr19,18050000,18100000,boundary
chr19,18100000,18200000,boundary
chr19,19000000,19150000,boundary
chr19,19150000,19250000,boundary
chr19,19625000,19775000,boundary
chr19,22050000,22150000,boundary
chr19,28400000,28500000,boundary
chr19,29250000,29400000,boundary
chr19,29400000,29475000,boundary
chr19,30550000,30750000,boundary
chr19,33425000,33550000,boundary
chr19,36025000,36100000,boundary
chr19,42150000,42350000,boundary
chr19,42350000,42500000,boundary
chr19,42950000,43125000,boundary
chr19,43125000,43250000,boundary
chr19,43750000,43825000,boundary
chr19,43825000,43900000,boundary
chr19,46225000,46425000,boundary
chr19,48300000,48450000,boundary
chr19,49875000,49950000,boundary
chr19,50625000,50700000,boundary
chr19,50700000,50800000,boundary
chr2,700000,750000,boundary
chr2,3200000,3275000,boundary
chr2,3275000,3325000,boundary
chr2,5900000,5975000,boundary
chr2,11800000,11950000,boundary
chr2,13650000,13775000,boundary
chr2,14000000,14075000,boundary
chr2,16975000,17100000,boundary
chr2,18550000,18600000,boundary
chr2,22025000,22150000,boundary
chr2,22150000,22200000,boundary
chr2,22200000,22400000,boundary
chr2,22400000,22450000,boundary
chr2,22700000,22825000,boundary
chr2,22825000,22875000,boundary
chr2,24550000,24625000,boundary
chr2,25400000,25450000,boundary
chr2,25950000,26050000,boundary
chr2,26975000,27050000,boundary
chr2,27050000,27250000,boundary
chr2,37075000,37175000,boundary
chr2,40000000,40100000,boundary
chr2,48775000,48825000,boundary
chr2,49825000,49950000,boundary
chr2,52275000,52350000,boundary
chr2,52650000,52700000,boundary
chr2,53275000,53400000,boundary
chr2,57775000,57875000,boundary
chr2,61300000,61400000,boundary
chr2,64750000,64800000,boundary
chr2,65125000,65275000,boundary
chr2,80950000,81225000,boundary
chr2,81225000,81375000,boundary
chr2,81650000,81725000,boundary
chr2,82150000,82700000,boundary
chr2,82700000,82850000,boundary
chr2,83025000,83175000,boundary
chr2,83375000,83475000,boundary
chr2,85100000,85250000,boundary
chr2,85850000,85950000,boundary
chr2,86950000,87000000,boundary
chr2,88475000,88625000,boundary
chr2,95950000,96000000,boundary
chr2,96000000,96050000,boundary
chr2,96050000,96100000,boundary
chr2,100875000,100925000,boundary
chr2,100925000,101000000,boundary
chr2,104550000,104650000,boundary
chr2,104975000,105025000,boundary
chr2,107600000,107675000,boundary
chr2,109400000,109500000,boundary
chr2,112500000,112575000,boundary
chr2,117100000,117275000,boundary
chr2,117275000,117375000,boundary
chr2,117375000,117425000,boundary
chr2,117425000,117600000,boundary
chr2,117800000,117875000,boundary
chr2,118125000,118175000,boundary
chr2,120250000,120300000,boundary
chr2,120350000,120400000,boundary
chr2,128950000,129000000,boundary
chr2,134525000,134600000,boundary
chr2,136500000,136625000,boundary
chr2,140475000,140550000,boundary
chr2,147350000,147450000,boundary
chr2,156150000,156200000,boundary
chr2,157050000,157125000,boundary
chr2,159625000,159675000,boundary
chr2,160050000,160100000,boundary
chr2,163650000,163700000,boundary
chr2,170825000,171000000,boundary
chr2,173575000,173625000,boundary
chr2,174150000,174225000,boundary
chr2,185225000,185275000,boundary
chr2,186250000,186325000,boundary
chr2,187575000,187625000,boundary
chr2,189850000,189925000,boundary
chr2,194450000,194525000,boundary
chr2,198300000,198400000,boundary
chr2,200225000,200325000,boundary
chr2,202575000,202650000,boundary
chr2,206475000,206525000,boundary
chr2,207050000,207150000,boundary
chr2,214825000,214875000,boundary
chr2,215750000,215800000,boundary
chr2,219775000,219850000,boundary
chr2,225550000,225625000,boundary
chr2,229475000,229525000,boundary
chr2,229975000,230050000,boundary
chr2,232325000,232475000,boundary
chr2,232700000,232750000,boundary
chr2,234725000,234800000,boundary
chr2,239225000,239375000,boundary
chr2,240325000,240400000,boundary
chr2,240975000,241100000,boundary
chr20,2450000,2525000,boundary
chr20,5175000,5225000,boundary
chr20,13800000,13975000,boundary
chr20,13975000,14075000,boundary
chr20,14075000,14200000,boundary
chr20,21525000,21600000,boundary
chr20,21600000,21700000,boundary
chr20,30000000,30350000,boundary
chr20,32325000,32400000,boundary
chr20,33875000,34025000,boundary
chr20,37050000,37225000,boundary
chr20,44600000,44700000,boundary
chr20,48725000,48800000,boundary
chr20,52600000,52700000,boundary
chr20,53325000,53400000,boundary
chr20,53400000,53475000,boundary
chr20,53775000,53850000,boundary
chr20,59850000,59900000,boundary
chr20,61475000,61650000,boundary
chr21,14525000,14650000,boundary
chr21,14650000,14875000,boundary
chr21,15100000,15150000,boundary
chr21,15150000,15200000,boundary
chr21,15475000,15600000,boundary
chr21,17275000,17425000,boundary
chr21,18425000,18700000,boundary
chr21,18700000,18750000,boundary
chr21,19675000,19775000,boundary
chr21,20775000,20875000,boundary
chr21,24200000,24275000,boundary
chr21,31250000,31300000,boundary
chr21,31650000,31775000,boundary
chr21,33200000,33250000,boundary
chr21,34025000,34150000,boundary
chr21,38325000,38425000,boundary
chr21,45425000,45525000,boundary
chr22,18700000,18850000,boundary
chr22,23375000,23475000,boundary
chr22,33425000,33625000,boundary
chr22,34000000,34050000,boundary
chr22,34175000,34275000,boundary
chr22,37925000,38000000,boundary
chr22,41200000,41300000,boundary
chr22,42900000,43000000,boundary
chr22,48275000,48400000,boundary
chr22,48800000,48950000,boundary
chr3,50000,250000,boundary
chr3,250000,450000,boundary
chr3,450000,725000,boundary
chr3,5150000,5250000,boundary
chr3,7150000,7250000,boundary
chr3,8725000,8800000,boundary
chr3,11100000,11175000,boundary
chr3,11175000,11250000,boundary
chr3,11825000,11900000,boundary
chr3,11900000,12025000,boundary
chr3,12025000,12150000,boundary
chr3,12550000,12600000,boundary
chr3,12900000,13100000,boundary
chr3,13550000,13725000,boundary
chr3,14975000,15150000,boundary
chr3,20275000,20450000,boundary
chr3,25475000,25625000,boundary
chr3,35975000,36025000,boundary
chr3,37850000,38000000,boundary
chr3,42800000,42950000,boundary
chr3,45775000,45825000,boundary
chr3,46525000,46650000,boundary
chr3,46650000,46950000,boundary
chr3,46950000,47050000,boundary
chr3,47425000,47525000,boundary
chr3,49025000,49175000,boundary
chr3,50000000,50150000,boundary
chr3,50150000,50375000,boundary
chr3,52200000,52500000,boundary
chr3,52500000,52575000,boundary
chr3,53125000,53400000,boundary
chr3,56500000,56575000,boundary
chr3,65275000,65325000,boundary
chr3,68975000,69025000,boundary
chr3,73500000,73600000,boundary
chr3,76050000,76100000,boundary
chr3,76100000,76225000,boundary
chr3,76225000,76400000,boundary
chr3,76400000,76500000,boundary
chr3,76500000,76800000,boundary
chr3,76800000,76900000,boundary
chr3,76900000,76950000,boundary
chr3,77425000,77500000,boundary
chr3,77825000,77900000,boundary
chr3,78000000,78100000,boundary
chr3,78625000,78675000,boundary
chr3,78675000,78750000,boundary
chr3,78750000,78800000,boundary
chr3,79125000,79175000,boundary
chr3,79175000,79450000,boundary
chr3,79450000,79500000,boundary
chr3,79850000,79900000,boundary
chr3,79900000,79975000,boundary
chr3,80125000,80200000,boundary
chr3,80200000,80350000,boundary
chr3,80525000,80650000,boundary
chr3,80900000,80950000,boundary
