chrom,start,end,type
chr10,11825000,12025000,boundary
chr10,12025000,12250000,boundary
chr10,13150000,13200000,boundary
chr10,15250000,15475000,boundary
chr10,15800000,15950000,boundary
chr10,24825000,24875000,boundary
chr10,27600000,27675000,boundary
chr10,29625000,29800000,boundary
chr10,29800000,30025000,boundary
chr10,32675000,32750000,boundary
chr10,33475000,33600000,boundary
chr10,37825000,37925000,boundary
chr10,37925000,38075000,boundary
chr10,43975000,44150000,boundary
chr10,49300000,49500000,boundary
chr10,52700000,52775000,boundary
chr10,57950000,58000000,boundary
chr10,59850000,59900000,boundary
chr10,61825000,61875000,boundary
chr10,62450000,62500000,boundary
chr10,65575000,65625000,boundary
chr10,69400000,69550000,boundary
chr10,71175000,71275000,boundary
chr10,71700000,71850000,boundary
chr10,72200000,72300000,boundary
chr10,73650000,73800000,boundary
chr10,74800000,74925000,boundary
chr10,75900000,76000000,boundary
chr10,76875000,77000000,boundary
chr10,81075000,81275000,boundary
chr10,82975000,83075000,boundary
chr10,90600000,90675000,boundary
chr10,94675000,94825000,boundary
chr10,95475000,95575000,boundary
chr10,97650000,97750000,boundary
chr10,99025000,99200000,boundary
chr10,99200000,99425000,boundary
chr10,99425000,99525000,boundary
chr10,99525000,99650000,boundary
chr10,101900000,102050000,boundary
chr10,102650000,102775000,boundary
chr10,105125000,105250000,boundary
chr10,105250000,105350000,boundary
chr10,105350000,105450000,boundary
chr10,106025000,106125000,boundary
chr10,106700000,106775000,boundary
chr10,111525000,111625000,boundary
chr10,116650000,116775000,boundary
chr10,116775000,116925000,boundary
chr10,126525000,126700000,boundary
chr10,130700000,130775000,boundary
chr10,133125000,133225000,boundary
chr11,100000,175000,boundary
chr11,2450000,2550000,boundary
chr11,3250000,3350000,boundary
chr11,3350000,3450000,boundary
chr11,3675000,3800000,boundary
chr11,7750000,7825000,boundary
chr11,10775000,10950000,boundary
chr11,14275000,14475000,boundary
chr11,19875000,19925000,boundary
chr11,24375000,24500000,boundary
chr11,25925000,25975000,boundary
chr11,32750000,32825000,boundary
chr11,34075000,34125000,boundary
chr11,36575000,36700000,boundary
chr11,36700000,36850000,boundary
chr11,47650000,47750000,boundary
chr11,47750000,47875000,boundary
chr11,48200000,48250000,boundary
chr11,55250000,55375000,boundary
chr11,57425000,57600000,boundary
chr11,59450000,59575000,boundary
chr11,60525000,60675000,boundary
chr11,60975000,61050000,boundary
chr11,61050000,61225000,boundary
chr11,61225000,61525000,boundary
chr11,62100000,62150000,boundary
chr11,62650000,62800000,boundary
chr11,63425000,63525000,boundary
chr11,63950000,64125000,boundary
chr11,64500000,64550000,boundary
chr11,64875000,64950000,boundary
chr11,64950000,65025000,boundary
chr11,65025000,65100000,boundary
chr11,65825000,66050000,boundary
chr11,66050000,66150000,boundary
chr11,66625000,66825000,boundary
chr11,66825000,67000000,boundary
chr11,67000000,67150000,boundary
chr11,67150000,67275000,boundary
chr11,67575000,67750000,boundary
chr11,68225000,68350000,boundary
chr11,68725000,68875000,boundary
chr11,71125000,71300000,boundary
chr11,72300000,72400000,boundary
chr11,72400000,72550000,boundary
chr11,74325000,74450000,boundary
chr11,74975000,75125000,boundary
chr11,76425000,76500000,boundary
chr11,76750000,76825000,boundary
chr11,76825000,76900000,boundary
chr11,82375000,82525000,boundary
chr11,87050000,87175000,boundary
chr11,99700000,99800000,boundary
chr11,112075000,112150000,boundary
chr11,117100000,117250000,boundary
chr11,118875000,118975000,boundary
chr11,120200000,120300000,boundary
chr11,123450000,123625000,boundary
chr11,128750000,128850000,boundary
chr11,129625000,129675000,boundary
chr11,134150000,134225000,boundary
chr12,350000,525000,boundary
chr12,525000,675000,boundary
chr12,2750000,2925000,boundary
chr12,2925000,3150000,boundary
chr12,3750000,3925000,boundary
chr12,4675000,4875000,boundary
chr12,5125000,5225000,boundary
chr12,5625000,6075000,boundary
chr12,6425000,6650000,boundary
chr12,8250000,8400000,boundary
chr12,8625000,8750000,boundary
chr12,9775000,9875000,boundary
chr12,12050000,12200000,boundary
chr12,13850000,13900000,boundary
chr12,17750000,17850000,boundary
chr12,18100000,18250000,boundary
chr12,19275000,19325000,boundary
chr12,19800000,19850000,boundary
chr12,21425000,21525000,boundary
chr12,24950000,25000000,boundary
chr12,42875000,42975000,boundary
chr12,45075000,45125000,boundary
chr12,45350000,45475000,boundary
chr12,49025000,49200000,boundary
chr12,49200000,49450000,boundary
chr12,50275000,50475000,boundary
chr12,50475000,50575000,boundary
chr12,52200000,52275000,boundary
chr12,52275000,52375000,boundary
chr12,52375000,52525000,boundary
chr12,53275000,53400000,boundary
chr12,53725000,53900000,boundary
chr12,53900000,54150000,boundary
chr12,56500000,56725000,boundary
chr12,56875000,57025000,boundary
chr12,57025000,57150000,boundary
chr12,57450000,57600000,boundary
chr12,57600000,57650000,boundary
chr12,58150000,58350000,boundary
chr12,68600000,68700000,boundary
chr12,73550000,73625000,boundary
chr12,80075000,80125000,boundary
chr12,80650000,80700000,boundary
chr12,89850000,89925000,boundary
chr12,101675000,101800000,boundary
chr12,103975000,104100000,boundary
chr12,106550000,106600000,boundary
chr12,107350000,107500000,boundary
chr12,110325000,110425000,boundary
chr12,111750000,111900000,boundary
chr12,111900000,111975000,boundary
chr12,111975000,112125000,boundary
chr12,112125000,112275000,boundary
chr12,118275000,118425000,boundary
chr12,120000000,120050000,boundary
chr12,120425000,120525000,boundary
chr12,120525000,120625000,boundary
chr12,120625000,120725000,boundary
chr12,121550000,121675000,boundary
chr12,121675000,121900000,boundary
chr12,122125000,122325000,boundary
chr12,124125000,124250000,boundary
chr12,125275000,125400000,boundary
chr12,125400000,125475000,boundary
chr12,125475000,125575000,boundary
chr12,132100000,132175000,boundary
chr13,23525000,23700000,boundary
chr13,23700000,23875000,boundary
chr13,24875000,25075000,boundary
chr13,31450000,31675000,boundary
chr13,33275000,33350000,boundary
chr13,39100000,39475000,boundary
chr13,39475000,39575000,boundary
chr13,40525000,40625000,boundary
chr13,42725000,42825000,boundary
chr13,45900000,46100000,boundary
chr13,46925000,47025000,boundary
chr13,48375000,48600000,boundary
chr13,49775000,49875000,boundary
chr13,51500000,51675000,boundary
chr13,54475000,54550000,boundary
chr13,55450000,55650000,boundary
chr13,55650000,56025000,boundary
chr13,56025000,56125000,boundary
chr13,56125000,56275000,boundary
chr13,56275000,56400000,boundary
chr13,56400000,56475000,boundary
chr13,56475000,56700000,boundary
chr13,56700000,56850000,boundary
chr13,56850000,56925000,boundary
chr13,56925000,57200000,boundary
chr13,57200000,57325000,boundary
chr13,57325000,57500000,boundary
chr13,57725000,57775000,boundary
chr13,59600000,59875000,boundary
chr13,61050000,61175000,boundary
chr13,61925000,62050000,boundary
chr13,62050000,62450000,boundary
chr13,62450000,62625000,boundary
chr13,62625000,62950000,boundary
chr13,62950000,63000000,boundary
chr13,63000000,63050000,boundary
chr13,63050000,63350000,boundary
chr13,63350000,63400000,boundary
chr13,63400000,63650000,boundary
chr13,63650000,63800000,boundary
chr13,63800000,63925000,boundary
chr13,63925000,64300000,boundary
chr13,64300000,64400000,boundary
chr13,64400000,64450000,boundary
chr13,66850000,67000000,boundary
chr13,68350000,68600000,boundary
chr13,68600000,68875000,boundary
chr13,68875000,69300000,boundary
chr13,69650000,69950000,boundary
chr13,70475000,70575000,boundary
chr13,70575000,70675000,boundary
chr13,70675000,70750000,boundary
chr13,75350000,75425000,boundary
chr13,75775000,75900000,boundary
chr13,82875000,82950000,boundary
chr13,83925000,84000000,boundary
chr13,87000000,87225000,boundary
chr13,91525000,91700000,boundary
chr13,96550000,96750000,boundary
chr13,98700000,98800000,boundary
chr13,99350000,99475000,boundary
chr13,101200000,101350000,boundary
chr13,105875000,106000000,boundary
chr13,107650000,107825000,boundary
chr13,111975000,112050000,boundary
chr13,112050000,112100000,boundary
chr13,114100000,114225000,boundary
chr14,20525000,20750000,boundary
chr14,21100000,21150000,boundary
chr14,21475000,21600000,boundary
chr14,22050000,22225000,boundary
chr14,22225000,22300000,boundary
chr14,22500000,22575000,boundary
chr14,23400000,23575000,boundary
chr14,23575000,23675000,boundary
chr14,23925000,24050000,boundary
chr14,24425000,24575000,boundary
chr14,24575000,24800000,boundary
chr14,24800000,24925000,boundary
chr14,25900000,26025000,boundary
chr14,26025000,26300000,boundary
chr14,26300000,26550000,boundary
chr14,27350000,27450000,boundary
chr14,29200000,29275000,boundary
chr14,29625000,29700000,boundary
chr14,29850000,29950000,boundary
chr14,31025000,31100000,boundary
chr14,32775000,33000000,boundary
chr14,34800000,34925000,boundary
chr14,34925000,34975000,boundary
chr14,34975000,35025000,boundary
chr14,45975000,46200000,boundary
chr14,46200000,46650000,boundary
chr14,46650000,46825000,boundary
chr14,49800000,49925000,boundary
chr14,49925000,50050000,boundary
chr14,53150000,53275000,boundary
chr14,55300000,55475000,boundary
chr14,59975000,60050000,boundary
chr14,65375000,65450000,boundary
chr14,65450000,65600000,boundary
chr14,66625000,66775000,boundary
chr14,71375000,71575000,boundary
chr14,73975000,74100000,boundary
chr14,77150000,77250000,boundary
chr14,77600000,77750000,boundary
chr14,78300000,78450000,boundary
chr14,82050000,82150000,boundary
chr14,82975000,83100000,boundary
chr14,83100000,83250000,boundary
chr14,88075000,88200000,boundary
chr14,88200000,88375000,boundary
chr14,89475000,89600000,boundary
chr14,91225000,91300000,boundary
chr14,91650000,91750000,boundary
chr14,92475000,92600000,boundary
chr14,93175000,93275000,boundary
chr14,93700000,93800000,boundary
chr14,94975000,95050000,boundary
chr14,95900000,96025000,boundary
chr14,99175000,99225000,boundary
chr14,99775000,99950000,boundary
chr14,102450000,102525000,boundary
chr14,102825000,102900000,boundary
chr14,102900000,102975000,boundary
chr14,103800000,103850000,boundary
chr14,103850000,104025000,boundary
chr14,104025000,104200000,boundary
chr14,105100000,105300000,boundary
chr14,106425000,106500000,boundary
chr15,22725000,22775000,boundary
chr15,22775000,22825000,boundary
chr15,23725000,23825000,boundary
chr15,23825000,23875000,boundary
chr15,24200000,24275000,boundary
chr15,25750000,25875000,boundary
chr15,27325000,27600000,boundary
chr15,27900000,28300000,boundary
chr15,34025000,34300000,boundary
chr15,36775000,36825000,boundary
chr15,39875000,39975000,boundary
chr15,39975000,40050000,boundary
chr15,40050000,40225000,boundary
chr15,40225000,40325000,boundary
chr15,40500000,40575000,boundary
chr15,40575000,40750000,boundary
chr15,41525000,41575000,boundary
chr15,41575000,41625000,boundary
chr15,41625000,41750000,boundary
chr15,42225000,42450000,boundary
chr15,46000000,46375000,boundary
chr15,46525000,46625000,boundary
chr15,47450000,47700000,boundary
chr15,50650000,50725000,boundary
chr15,52125000,52175000,boundary
chr15,54025000,54100000,boundary
chr15,55800000,55925000,boundary
chr15,59825000,60000000,boundary
chr15,62425000,62625000,boundary
chr15,63750000,63900000,boundary
chr15,63900000,64025000,boundary
chr15,65325000,65475000,boundary
chr15,65600000,65725000,boundary
chr15,65725000,65875000,boundary
chr15,70850000,71150000,boundary
chr15,72475000,72575000,boundary
chr15,73000000,73075000,boundary
chr15,74050000,74150000,boundary
chr15,75575000,75625000,boundary
chr15,75975000,76125000,boundary
chr15,76125000,76200000,boundary
chr15,76475000,76625000,boundary
chr15,79150000,79325000,boundary
chr15,79525000,79600000,boundary
chr15,80050000,80100000,boundary
chr15,80525000,80600000,boundary
chr15,81700000,81775000,boundary
chr15,87325000,87375000,boundary
chr15,88100000,88200000,boundary
chr15,88775000,88950000,boundary
chr15,88950000,89000000,boundary
chr15,89450000,89550000,boundary
chr15,90050000,90125000,boundary
chr15,90125000,90175000,boundary
chr15,90675000,90825000,boundary
chr15,95050000,95225000,boundary
chr15,98325000,98375000,boundary
chr15,98750000,98975000,boundary
chr15,100350000,100475000,boundary
chr15,101450000,101550000,boundary
chr16,425000,625000,boundary
chr16,625000,750000,boundary
chr16,750000,850000,boundary
chr16,1850000,2000000,boundary
chr16,2625000,2675000,boundary
chr16,3025000,3200000,boundary
chr16,4325000,4400000,boundary
chr16,6000000,6050000,boundary
chr16,8225000,8575000,boundary
chr16,10850000,11050000,boundary
chr16,11825000,11900000,boundary
chr16,11900000,11950000,boundary
chr16,14625000,14750000,boundary
chr16,14750000,14800000,boundary
chr16,14800000,14875000,boundary
chr16,20325000,20425000,boundary
chr16,20425000,20500000,boundary
chr16,20500000,20700000,boundary
chr16,21450000,21500000,boundary
chr16,22500000,22625000,boundary
chr16,28100000,28250000,boundary
chr16,28700000,28775000,boundary
chr16,29000000,29100000,boundary
chr16,29500000,29550000,boundary
chr16,32250000,32300000,boundary
chr16,32650000,32750000,boundary
chr16,34725000,34775000,boundary
chr16,46450000,46650000,boundary
chr16,50900000,51100000,boundary
chr16,52000000,52050000,boundary
chr16,57225000,57275000,boundary
chr16,62275000,62325000,boundary
chr16,63200000,63250000,boundary
chr16,63550000,63625000,boundary
chr16,65025000,65125000,boundary
chr16,68275000,68400000,boundary
chr16,68400000,68550000,boundary
chr16,69175000,69325000,boundary
chr16,69725000,69800000,boundary
chr16,70150000,70225000,boundary
chr16,70225000,70275000,boundary
chr16,70725000,70850000,boundary
chr16,71325000,71375000,boundary
chr16,82675000,82725000,boundary
chr16,83400000,83600000,boundary
chr16,85150000,85275000,boundary
chr16,87225000,87325000,boundary
chr16,87325000,87425000,boundary
chr16,88425000,88500000,boundary
chr16,88625000,88775000,boundary
chr17,1000000,1100000,boundary
chr17,1475000,1550000,boundary
chr17,1775000,1925000,boundary
chr17,4325000,4450000,boundary
chr17,4800000,4975000,boundary
chr17,4975000,5100000,boundary
chr17,5475000,5625000,boundary
chr17,9475000,9625000,boundary
chr17,9625000,9825000,boundary
chr17,12725000,12900000,boundary
chr17,12900000,12975000,boundary
chr17,15925000,16250000,boundary
chr17,16250000,16350000,boundary
chr17,16350000,16450000,boundary
chr17,16450000,16750000,boundary
chr17,17975000,18025000,boundary
chr17,18975000,19075000,boundary
chr17,20800000,20900000,boundary
chr17,25450000,25525000,boundary
chr17,25975000,26075000,boundary
chr17,26825000,26950000,boundary
chr17,34075000,34175000,boundary
chr17,34725000,34800000,boundary
chr17,36275000,36325000,boundary
chr17,38450000,38500000,boundary
chr17,41425000,41575000,boundary
chr17,43200000,43275000,boundary
chr17,45725000,45825000,boundary
chr17,45825000,46050000,boundary
chr17,46050000,46100000,boundary
chr17,46100000,46225000,boundary
chr17,48100000,48175000,boundary
chr17,48425000,48550000,boundary
chr17,50325000,50400000,boundary
chr17,55050000,55200000,boundary
chr17,61700000,61925000,boundary
chr17,62675000,62750000,boundary
chr17,67250000,67575000,boundary
chr17,72650000,72775000,boundary
chr17,72775000,72875000,boundary
chr17,73775000,73850000,boundary
chr17,73850000,73900000,boundary
chr17,74300000,74400000,boundary
chr17,76700000,76850000,boundary
chr17,77575000,77625000,boundary
chr17,77625000,77675000,boundary
chr17,79525000,79625000,boundary
chr17,79750000,79825000,boundary
chr17,80550000,80725000,boundary
chr18,0,175000,boundary
chr18,175000,275000,boundary
chr18,2550000,2800000,boundary
chr18,2800000,2900000,boundary
chr18,4075000,4450000,boundary
chr18,4825000,5050000,boundary
chr18,5850000,5925000,boundary
chr18,12950000,13000000,boundary
chr18,13000000,13175000,boundary
chr18,14875000,15100000,boundary
chr18,21725000,21775000,boundary
chr18,27825000,27950000,boundary
chr18,27950000,28100000,boundary
chr18,28100000,28550000,boundary
chr18,32200000,32400000,boundary
chr18,32400000,32525000,boundary
chr18,35125000,35175000,boundary
chr18,39625000,39700000,boundary
chr18,43525000,43700000,boundary
chr18,43700000,43850000,boundary
chr18,52675000,52875000,boundary
chr18,54325000,54375000,boundary
chr18,57150000,57225000,boundary
chr18,62725000,62825000,boundary
chr18,63550000,63675000,boundary
chr18,64725000,64850000,boundary
chr18,66325000,66425000,boundary
chr18,71625000,71675000,boundary
chr18,71675000,71725000,boundary
chr18,75350000,75450000,boundary
chr19,375000,500000,boundary
chr19,750000,850000,boundary
chr19,1275000,1425000,boundary
chr19,2150000,2275000,boundary
chr19,3500000,3650000,boundary
chr19,4550000,4725000,boundary
chr19,4725000,4800000,boundary
chr19,5050000,5175000,boundary
chr19,5575000,5675000,boundary
chr19,7050000,7100000,boundary
chr19,9950000,10025000,boundary
chr19,10825000,11000000,boundary
chr19,12675000,12775000,boundary
chr19,12775000,13000000,boundary
chr19,13000000,13075000,boundary
chr19,13700000,13850000,boundary
chr19,13850000,13975000,boundary
chr19,17425000,17500000,boundary
chr19,18050000,18200000,boundary
chr19,18200000,18300000,boundary
chr19,18300000,18375000,boundary
chr19,18375000,18550000,boundary
chr19,19125000,19250000,boundary
chr19,19250000,19425000,boundary
chr19,19625000,19775000,boundary
chr19,28400000,28450000,boundary
chr19,29225000,29400000,boundary
chr19,30550000,30725000,boundary
chr19,33450000,33600000,boundary
chr19,34600000,34725000,boundary
chr19,34850000,34975000,boundary
chr19,35450000,35525000,boundary
chr19,36700000,36775000,boundary
chr19,41700000,41775000,boundary
chr19,42150000,42350000,boundary
chr19,42350000,42475000,boundary
chr19,42475000,42575000,boundary
chr19,42925000,43125000,boundary
chr19,43725000,43925000,boundary
chr19,45400000,45475000,boundary
chr19,46225000,46425000,boundary
chr19,47025000,47175000,boundary
chr19,47550000,47650000,boundary
chr19,48675000,48775000,boundary
chr19,49525000,49650000,boundary
chr19,50100000,50400000,boundary
chr19,50400000,50550000,boundary
chr19,50550000,50625000,boundary
chr19,56025000,56200000,boundary
chr2,675000,750000,boundary
chr2,750000,850000,boundary
chr2,1525000,1675000,boundary
chr2,1675000,1850000,boundary
chr2,3725000,3850000,boundary
chr2,10850000,10950000,boundary
chr2,11600000,11775000,boundary
chr2,22525000,22650000,boundary
chr2,24450000,24625000,boundary
chr2,25825000,25900000,boundary
chr2,25900000,26075000,boundary
chr2,26700000,26800000,boundary
chr2,27050000,27175000,boundary
chr2,27175000,27250000,boundary
chr2,31575000,31750000,boundary
chr2,32775000,32900000,boundary
chr2,37075000,37375000,boundary
chr2,37375000,37575000,boundary
chr2,44100000,44225000,boundary
chr2,45725000,45800000,boundary
chr2,50800000,50850000,boundary
chr2,52325000,52475000,boundary
chr2,52975000,53025000,boundary
chr2,58700000,58750000,boundary
chr2,63000000,63050000,boundary
chr2,64175000,64225000,boundary
chr2,64750000,64800000,boundary
chr2,66575000,66625000,boundary
chr2,69950000,70050000,boundary
chr2,70900000,71000000,boundary
chr2,71200000,71375000,boundary
chr2,72450000,72500000,boundary
chr2,72875000,72950000,boundary
chr2,72950000,73100000,boundary
chr2,73850000,74025000,boundary
chr2,77000000,77050000,boundary
chr2,78075000,78150000,boundary
chr2,82900000,82950000,boundary
chr2,85100000,85250000,boundary
chr2,85875000,86050000,boundary
chr2,86325000,86425000,boundary
chr2,89825000,89875000,boundary
chr2,95975000,96050000,boundary
chr2,96450000,96575000,boundary
chr2,100125000,100175000,boundary
chr2,100875000,101025000,boundary
chr2,103350000,103425000,boundary
chr2,104375000,104500000,boundary
chr2,104975000,105025000,boundary
chr2,108475000,108525000,boundary
chr2,109475000,109525000,boundary
chr2,120250000,120400000,boundary
chr2,128950000,129075000,boundary
chr2,136500000,136625000,boundary
chr2,140350000,140425000,boundary
chr2,145175000,145275000,boundary
chr2,147375000,147450000,boundary
chr2,147450000,147525000,boundary
chr2,157050000,157125000,boundary
chr2,162175000,162275000,boundary
chr2,163275000,163350000,boundary
chr2,165250000,165400000,boundary
chr2,170800000,170925000,boundary
chr2,172500000,172550000,boundary
chr2,173375000,173600000,boundary
chr2,176925000,177025000,boundary
chr2,179425000,179525000,boundary
chr2,182350000,182425000,boundary
chr2,190525000,190625000,boundary
chr2,191900000,192025000,boundary
chr2,194475000,194550000,boundary
chr2,198250000,198425000,boundary
chr2,201675000,201725000,boundary
chr2,203075000,203200000,boundary
chr2,211975000,212025000,boundary
chr2,216800000,216900000,boundary
chr2,218975000,219025000,boundary
chr2,219525000,219575000,boundary
chr2,219575000,219725000,boundary
chr2,219725000,219850000,boundary
chr2,227900000,227975000,boundary
chr2,229975000,230100000,boundary
chr2,231500000,231675000,boundary
chr2,232325000,232475000,boundary
chr2,232650000,232700000,boundary
chr2,233200000,233400000,boundary
chr2,233400000,233700000,boundary
chr2,238325000,238375000,boundary
chr2,239250000,239375000,boundary
chr2,239600000,239775000,boundary
chr2,239775000,239950000,boundary
chr2,240975000,241100000,boundary
chr20,250000,325000,boundary
chr20,1100000,1175000,boundary
chr20,1750000,1875000,boundary
chr20,2450000,2500000,boundary
chr20,2500000,2625000,boundary
chr20,3650000,3725000,boundary
chr20,4075000,4175000,boundary
chr20,4575000,4700000,boundary
chr20,6475000,6550000,boundary
chr20,6550000,6600000,boundary
chr20,13800000,13950000,boundary
chr20,13950000,14075000,boundary
chr20,14075000,14200000,boundary
chr20,19600000,19650000,boundary
chr20,21625000,21700000,boundary
chr20,22200000,22275000,boundary
chr20,23325000,23400000,boundary
chr20,24025000,24075000,boundary
chr20,29950000,30100000,boundary
chr20,30100000,30200000,boundary
chr20,35575000,35800000,boundary
chr20,37025000,37225000,boundary
chr20,44600000,44725000,boundary
chr20,48725000,48800000,boundary
chr20,49100000,49250000,boundary
chr20,49250000,49400000,boundary
chr20,50725000,50850000,boundary
chr20,52575000,52700000,boundary
chr20,58850000,58900000,boundary
chr20,61450000,61650000,boundary
chr20,61650000,61800000,boundary
chr20,62675000,62775000,boundary
chr21,10900000,11025000,boundary
chr21,18375000,18425000,boundary
chr21,18700000,18750000,boundary
chr21,19775000,19975000,boundary
chr21,24175000,24250000,boundary
chr21,25125000,25175000,boundary
chr21,30250000,30450000,boundary
chr21,31250000,31625000,boundary
chr21,31625000,31775000,boundary
chr21,32200000,32450000,boundary
chr21,32450000,32550000,boundary
chr21,32975000,33175000,boundary
chr21,33625000,33750000,boundary
chr21,34000000,34150000,boundary
chr21,34150000,34200000,boundary
chr21,34850000,35025000,boundary
chr21,37425000,37500000,boundary
chr21,39750000,39875000,boundary
chr21,42325000,42525000,boundary
chr22,16175000,16275000,boundary
chr22,19950000,20125000,boundary
chr22,20600000,20675000,boundary
chr22,25025000,25150000,boundary
chr22,25600000,25750000,boundary
chr22,30800000,30950000,boundary
chr22,34000000,34050000,boundary
chr22,34750000,34800000,boundary
chr22,37925000,38000000,boundary
chr22,42375000,42475000,boundary
chr22,42900000,42975000,boundary
chr22,43800000,43900000,boundary
chr3,3150000,3225000,boundary
chr3,5150000,5275000,boundary
chr3,11275000,11375000,boundary
chr3,11900000,12025000,boundary
chr3,12750000,12825000,boundary
chr3,12825000,12950000,boundary
chr3,12950000,13100000,boundary
chr3,14975000,15150000,boundary
chr3,15875000,15925000,boundary
chr3,23850000,24025000,boundary
chr3,29200000,29250000,boundary
chr3,37850000,38025000,boundary
chr3,42800000,42950000,boundary
chr3,46500000,46700000,boundary
chr3,46900000,46950000,boundary
chr3,47425000,47525000,boundary
chr3,49025000,49125000,boundary
chr3,50150000,50225000,boundary
chr3,50225000,50375000,boundary
chr3,52250000,52450000,boundary
chr3,52450000,52575000,boundary
chr3,52575000,52775000,boundary
chr3,53125000,53400000,boundary
chr3,54825000,54875000,boundary
chr3,56350000,56575000,boundary
chr3,57050000,57100000,boundary
chr3,58150000,58275000,boundary
chr3,75875000,75925000,boundary
chr3,75925000,76050000,boundary
chr3,76125000,76225000,boundary
chr3,76450000,76500000,boundary
chr3,76500000,76700000,boundary
chr3,76900000,76950000,boundary
chr3,77350000,77400000,boundary
chr3,79400000,79450000,boundary
chr3,80175000,80275000,boundary
chr3,80275000,80625000,boundary
chr3,80625000,80800000,boundary
chr3,80800000,80850000,boundary
chr3,81100000,81325000,boundary
chr3,82275000,82325000,boundary
