chrom,start,end,type
chr1,166800000,166850000,boundary
chr1,167675000,167775000,boundary
chr1,168050000,168200000,boundary
chr1,169775000,169875000,boundary
chr1,171200000,171450000,boundary
chr1,171450000,171575000,boundary
chr1,174975000,175100000,boundary
chr1,179675000,179800000,boundary
chr1,183925000,184025000,boundary
chr1,186275000,186350000,boundary
chr1,193025000,193100000,boundary
chr1,196050000,196100000,boundary
chr1,199525000,199575000,boundary
chr1,201400000,201500000,boundary
chr1,202125000,202300000,boundary
chr1,203225000,203300000,boundary
chr1,204375000,204475000,boundary
chr1,204925000,205050000,boundary
chr1,205225000,205300000,boundary
chr1,205500000,205625000,boundary
chr1,205625000,205750000,boundary
chr1,206050000,206175000,boundary
chr1,207875000,207975000,boundary
chr1,207975000,208050000,boundary
chr1,208150000,208275000,boundary
chr1,211325000,211425000,boundary
chr1,214375000,214500000,boundary
chr1,215700000,215800000,boundary
chr1,219850000,220000000,boundary
chr1,220000000,220125000,boundary
chr1,224250000,224300000,boundary
chr1,225600000,225650000,boundary
chr1,226175000,226250000,boundary
chr1,226250000,226300000,boundary
chr1,227050000,227125000,boundary
chr1,228175000,228250000,boundary
chr1,229700000,229800000,boundary
chr1,234450000,234625000,boundary
chr1,234625000,234725000,boundary
chr1,235225000,235275000,boundary
chr1,236150000,236250000,boundary
chr1,236700000,236775000,boundary
chr1,237600000,238000000,boundary
chr1,242050000,242175000,boundary
chr1,244450000,244625000,boundary
chr1,244625000,244750000,boundary
chr1,246050000,246175000,boundary
chr10,175000,225000,boundary
chr10,2975000,3125000,boundary
chr10,3125000,3225000,boundary
chr10,4325000,4375000,boundary
chr10,5975000,6125000,boundary
chr10,6750000,6875000,boundary
chr10,7825000,7875000,boundary
chr10,12050000,12275000,boundary
chr10,14875000,15000000,boundary
chr10,15150000,15250000,boundary
chr10,43975000,44150000,boundary
chr10,45375000,45500000,boundary
chr10,49750000,49875000,boundary
chr10,56150000,56225000,boundary
chr10,57425000,57525000,boundary
chr10,63500000,63625000,boundary
chr10,65400000,65550000,boundary
chr10,69325000,69425000,boundary
chr10,69425000,69550000,boundary
chr10,71175000,71275000,boundary
chr10,71400000,71475000,boundary
chr10,74850000,74925000,boundary
chr10,75900000,76000000,boundary
chr10,76875000,77000000,boundary
chr10,77000000,77150000,boundary
chr10,78800000,78900000,boundary
chr10,80975000,81125000,boundary
chr10,82025000,82100000,boundary
chr10,85875000,86000000,boundary
chr10,90150000,90325000,boundary
chr10,93700000,93800000,boundary
chr10,94250000,94350000,boundary
chr10,99000000,99325000,boundary
chr10,99325000,99425000,boundary
chr10,99425000,99500000,boundary
chr10,99500000,99650000,boundary
chr10,99850000,99900000,boundary
chr10,101900000,102025000,boundary
chr10,102650000,102775000,boundary
chr10,102775000,102925000,boundary
chr10,104400000,104475000,boundary
chr10,105125000,105250000,boundary
chr10,105250000,105350000,boundary
chr10,105350000,105450000,boundary
chr10,106025000,106125000,boundary
chr10,106725000,106775000,boundary
chr10,108375000,108450000,boundary
chr10,118100000,118175000,boundary
chr10,118175000,118425000,boundary
chr10,118425000,118550000,boundary
chr10,121300000,121350000,boundary
chr10,123700000,123875000,boundary
chr10,123875000,124025000,boundary
chr10,124375000,124500000,boundary
chr10,124500000,124750000,boundary
chr10,126100000,126200000,boundary
chr10,126525000,126725000,boundary
chr10,127400000,127600000,boundary
chr10,130700000,130800000,boundary
chr11,100000,175000,boundary
chr11,2450000,2550000,boundary
chr11,3250000,3350000,boundary
chr11,3350000,3450000,boundary
chr11,3675000,3825000,boundary
chr11,8925000,8975000,boundary
chr11,9525000,9625000,boundary
chr11,14825000,14925000,boundary
chr11,18025000,18125000,boundary
chr11,18125000,18250000,boundary
chr11,27550000,27725000,boundary
chr11,30950000,31075000,boundary
chr11,35450000,35500000,boundary
chr11,40150000,40325000,boundary
chr11,44575000,44650000,boundary
chr11,49125000,49200000,boundary
chr11,55550000,55650000,boundary
chr11,58275000,58400000,boundary
chr11,59500000,59575000,boundary
chr11,59925000,60025000,boundary
chr11,60400000,60450000,boundary
chr11,60450000,60525000,boundary
chr11,60525000,60675000,boundary
chr11,61200000,61300000,boundary
chr11,63225000,63400000,boundary
chr11,63400000,63525000,boundary
chr11,63950000,64125000,boundary
chr11,64900000,65025000,boundary
chr11,65025000,65100000,boundary
chr11,65300000,65375000,boundary
chr11,65825000,66050000,boundary
chr11,66050000,66125000,boundary
chr11,67025000,67150000,boundary
chr11,67150000,67275000,boundary
chr11,67275000,67375000,boundary
chr11,67575000,67750000,boundary
chr11,68225000,68350000,boundary
chr11,70625000,70800000,boundary
chr11,71150000,71275000,boundary
chr11,71500000,71575000,boundary
chr11,72150000,72275000,boundary
chr11,72900000,73000000,boundary
chr11,74975000,75100000,boundary
chr11,75300000,75425000,boundary
chr11,76250000,76425000,boundary
chr11,76825000,76900000,boundary
chr11,86575000,86650000,boundary
chr11,87050000,87150000,boundary
chr11,93400000,93550000,boundary
chr11,104425000,104475000,boundary
chr11,111350000,111425000,boundary
chr11,112100000,112150000,boundary
chr11,112675000,112725000,boundary
chr11,117050000,117100000,boundary
chr11,117100000,117200000,boundary
chr11,119250000,119350000,boundary
chr11,119525000,119600000,boundary
chr11,120200000,120375000,boundary
chr11,123450000,123600000,boundary
chr11,124750000,124825000,boundary
chr11,128725000,128850000,boundary
chr11,134025000,134225000,boundary
chr12,325000,400000,boundary
chr12,400000,525000,boundary
chr12,525000,675000,boundary
chr12,2775000,2900000,boundary
chr12,5125000,5225000,boundary
chr12,6075000,6150000,boundary
chr12,6425000,6650000,boundary
chr12,7225000,7325000,boundary
chr12,8250000,8400000,boundary
chr12,8400000,8550000,boundary
chr12,8550000,8600000,boundary
chr12,8600000,8700000,boundary
chr12,8700000,8775000,boundary
chr12,9775000,9900000,boundary
chr12,10300000,10375000,boundary
chr12,12875000,12925000,boundary
chr12,15175000,15250000,boundary
chr12,18200000,18250000,boundary
chr12,29025000,29175000,boundary
chr12,38425000,38525000,boundary
chr12,48925000,49025000,boundary
chr12,49025000,49200000,boundary
chr12,49200000,49400000,boundary
chr12,49400000,49450000,boundary
chr12,49450000,49525000,boundary
chr12,50025000,50150000,boundary
chr12,50150000,50250000,boundary
chr12,52425000,52525000,boundary
chr12,53275000,53400000,boundary
chr12,53900000,54075000,boundary
chr12,54075000,54150000,boundary
chr12,54775000,54950000,boundary
chr12,56025000,56125000,boundary
chr12,56875000,57025000,boundary
chr12,57025000,57150000,boundary
chr12,57400000,57450000,boundary
chr12,57450000,57600000,boundary
chr12,58150000,58350000,boundary
chr12,64650000,64800000,boundary
chr12,67650000,67725000,boundary
chr12,68600000,68725000,boundary
chr12,69550000,69675000,boundary
chr12,70975000,71125000,boundary
chr12,89850000,89925000,boundary
chr12,96300000,96400000,boundary
chr12,100175000,100375000,boundary
chr12,101675000,101800000,boundary
chr12,102250000,102300000,boundary
chr12,103225000,103275000,boundary
chr12,106550000,106600000,boundary
chr12,107350000,107500000,boundary
chr12,110275000,110475000,boundary
chr12,112150000,112275000,boundary
chr12,113325000,113425000,boundary
chr12,119500000,119550000,boundary
chr12,120525000,120625000,boundary
chr12,120625000,120725000,boundary
chr12,121675000,121750000,boundary
chr12,121750000,121900000,boundary
chr12,122125000,122250000,boundary
chr12,122250000,122350000,boundary
chr12,122700000,122750000,boundary
chr12,124100000,124200000,boundary
chr12,125250000,125400000,boundary
chr12,129625000,129675000,boundary
chr13,20550000,20750000,boundary
chr13,23775000,23900000,boundary
chr13,23900000,24050000,boundary
chr13,25150000,25250000,boundary
chr13,30325000,30425000,boundary
chr13,33150000,33225000,boundary
chr13,36425000,36475000,boundary
chr13,37575000,37650000,boundary
chr13,39150000,39375000,boundary
chr13,39375000,39500000,boundary
chr13,41500000,41625000,boundary
chr13,45900000,46000000,boundary
chr13,46000000,46050000,boundary
chr13,50550000,50650000,boundary
chr13,51900000,52025000,boundary
chr13,53025000,53075000,boundary
chr13,53075000,53250000,boundary
chr13,54325000,54375000,boundary
chr13,55825000,55925000,boundary
chr13,62950000,63100000,boundary
chr13,77050000,77200000,boundary
chr13,79975000,80125000,boundary
chr13,82925000,83025000,boundary
chr13,83900000,83975000,boundary
chr13,91550000,91700000,boundary
chr13,91950000,92000000,boundary
chr13,98025000,98100000,boundary
chr13,99350000,99500000,boundary
chr13,99700000,99800000,boundary
chr13,100100000,100275000,boundary
chr13,101200000,101325000,boundary
chr13,105225000,105400000,boundary
chr13,106025000,106075000,boundary
chr13,108300000,108375000,boundary
chr13,112100000,112150000,boundary
chr13,113100000,113250000,boundary
chr13,114100000,114225000,boundary
chr14,21075000,21150000,boundary
chr14,21475000,21575000,boundary
chr14,21575000,21650000,boundary
chr14,22050000,22675000,boundary
chr14,22675000,22850000,boundary
chr14,23400000,23575000,boundary
chr14,23575000,23675000,boundary
chr14,23950000,24050000,boundary
chr14,24800000,24900000,boundary
chr14,25900000,25950000,boundary
chr14,31025000,31100000,boundary
chr14,50575000,50700000,boundary
chr14,50700000,50775000,boundary
chr14,54825000,54975000,boundary
chr14,55325000,55525000,boundary
chr14,59950000,60050000,boundary
chr14,60425000,60525000,boundary
chr14,61750000,61925000,boundary
chr14,65450000,65575000,boundary
chr14,65575000,65625000,boundary
chr14,72225000,72325000,boundary
chr14,73400000,73600000,boundary
chr14,76050000,76125000,boundary
chr14,77150000,77275000,boundary
chr14,78275000,78475000,boundary
chr14,78475000,78600000,boundary
chr14,89475000,89600000,boundary
chr14,90725000,90850000,boundary
chr14,91225000,91300000,boundary
chr14,91650000,91775000,boundary
chr14,91900000,91975000,boundary
chr14,92475000,92575000,boundary
chr14,94400000,94475000,boundary
chr14,95075000,95150000,boundary
chr14,95875000,96025000,boundary
chr14,97425000,97650000,boundary
chr14,100750000,100850000,boundary
chr14,101150000,101325000,boundary
chr14,102425000,102575000,boundary
chr14,102800000,102975000,boundary
chr14,103800000,103975000,boundary
chr14,103975000,104025000,boundary
chr14,104025000,104175000,boundary
chr14,105550000,105625000,boundary
chr14,106500000,106850000,boundary
chr15,20225000,20350000,boundary
chr15,23750000,23825000,boundary
chr15,27100000,27275000,boundary
chr15,33300000,33525000,boundary
chr15,40225000,40325000,boundary
chr15,40625000,40725000,boundary
chr15,42225000,42350000,boundary
chr15,42775000,42875000,boundary
chr15,42875000,42950000,boundary
chr15,50650000,50725000,boundary
chr15,59075000,59225000,boundary
chr15,59825000,59975000,boundary
chr15,63900000,64000000,boundary
chr15,64375000,64450000,boundary
chr15,65600000,65700000,boundary
chr15,67600000,67725000,boundary
chr15,70800000,70950000,boundary
chr15,71125000,71175000,boundary
chr15,72050000,72100000,boundary
chr15,72475000,72600000,boundary
chr15,73000000,73075000,boundary
chr15,74025000,74225000,boundary
chr15,75250000,75300000,boundary
chr15,75975000,76100000,boundary
chr15,77200000,77400000,boundary
chr15,79050000,79150000,boundary
chr15,79150000,79300000,boundary
chr15,80050000,80150000,boundary
chr15,80500000,80725000,boundary
chr15,83675000,83875000,boundary
chr15,85025000,85100000,boundary
chr15,85475000,85750000,boundary
chr15,86275000,86400000,boundary
chr15,89450000,89575000,boundary
chr15,89750000,89875000,boundary
chr15,90125000,90175000,boundary
chr15,90650000,90775000,boundary
chr15,90775000,90825000,boundary
chr15,91500000,91600000,boundary
chr15,94550000,94675000,boundary
chr15,98850000,98975000,boundary
chr16,425000,575000,boundary
chr16,575000,750000,boundary
chr16,750000,850000,boundary
chr16,1825000,2000000,boundary
chr16,2200000,2275000,boundary
chr16,2600000,2675000,boundary
chr16,2675000,2725000,boundary
chr16,2925000,3025000,boundary
chr16,3025000,3200000,boundary
chr16,3550000,3675000,boundary
chr16,4325000,4400000,boundary
chr16,4400000,4475000,boundary
chr16,4475000,4525000,boundary
chr16,11350000,11475000,boundary
chr16,11825000,12025000,boundary
chr16,12025000,12175000,boundary
chr16,14725000,14800000,boundary
chr16,14800000,14875000,boundary
chr16,15375000,15425000,boundary
chr16,19000000,19075000,boundary
chr16,22200000,22325000,boundary
chr16,28100000,28275000,boundary
chr16,28975000,29100000,boundary
chr16,46975000,47075000,boundary
chr16,49975000,50025000,boundary
chr16,57225000,57275000,boundary
chr16,57275000,57325000,boundary
chr16,57475000,57575000,boundary
chr16,58175000,58225000,boundary
chr16,66925000,66975000,boundary
chr16,68275000,68400000,boundary
chr16,70150000,70225000,boundary
chr16,70700000,70825000,boundary
chr16,70825000,70975000,boundary
chr16,75175000,75225000,boundary
chr16,75700000,75825000,boundary
chr16,77625000,77700000,boundary
chr16,78050000,78150000,boundary
chr16,83150000,83250000,boundary
chr16,83850000,83950000,boundary
chr16,84525000,84650000,boundary
chr16,85050000,85125000,boundary
chr16,85125000,85275000,boundary
chr16,85700000,85775000,boundary
chr16,88625000,88875000,boundary
chr16,89625000,89750000,boundary
chr16,90000000,90100000,boundary
chr16,90100000,90200000,boundary
chr17,900000,950000,boundary
chr17,1475000,1550000,boundary
chr17,3575000,3750000,boundary
chr17,4800000,4975000,boundary
chr17,4975000,5150000,boundary
chr17,6825000,6925000,boundary
chr17,7125000,7250000,boundary
chr17,7525000,7600000,boundary
chr17,9475000,9825000,boundary
chr17,15075000,15125000,boundary
chr17,16350000,16425000,boundary
chr17,16800000,16900000,boundary
chr17,19700000,19875000,boundary
chr17,20900000,21000000,boundary
chr17,26550000,26600000,boundary
chr17,26900000,27050000,boundary
chr17,27575000,27625000,boundary
chr17,29700000,29875000,boundary
chr17,30675000,30775000,boundary
chr17,34150000,34275000,boundary
chr17,34900000,34950000,boundary
chr17,36275000,36325000,boundary
chr17,36325000,36575000,boundary
chr17,36825000,36900000,boundary
chr17,37350000,37400000,boundary
chr17,38450000,38525000,boundary
chr17,41400000,41575000,boundary
chr17,41775000,41850000,boundary
chr17,41850000,41925000,boundary
chr17,43225000,43275000,boundary
chr17,43500000,43675000,boundary
chr17,44025000,44075000,boundary
chr17,45000000,45100000,boundary
chr17,45725000,45900000,boundary
chr17,45900000,45975000,boundary
chr17,45975000,46050000,boundary
chr17,46050000,46100000,boundary
chr17,46100000,46225000,boundary
chr17,47125000,47250000,boundary
chr17,47250000,47375000,boundary
chr17,48100000,48175000,boundary
chr17,48425000,48575000,boundary
chr17,49250000,49375000,boundary
chr17,57100000,57175000,boundary
chr17,60150000,60350000,boundary
chr17,60350000,60500000,boundary
chr17,61825000,61950000,boundary
chr17,72775000,72875000,boundary
chr17,72875000,72950000,boundary
chr17,73525000,73575000,boundary
chr17,73750000,73850000,boundary
chr17,73850000,73900000,boundary
chr17,74300000,74450000,boundary
chr17,74450000,74500000,boundary
chr17,77400000,77475000,boundary
chr17,77575000,77625000,boundary
chr17,77625000,77675000,boundary
chr17,78950000,79075000,boundary
chr17,79075000,79200000,boundary
chr17,79525000,79625000,boundary
chr17,79900000,79975000,boundary
chr17,80600000,80725000,boundary
chr18,3600000,3675000,boundary
chr18,13000000,13175000,boundary
chr18,20150000,20350000,boundary
chr18,21000000,21075000,boundary
chr18,22075000,22125000,boundary
chr18,32450000,32550000,boundary
chr18,39500000,39625000,boundary
chr18,42825000,43175000,boundary
chr18,43675000,43850000,boundary
chr18,44750000,44825000,boundary
chr18,49825000,49875000,boundary
chr18,55125000,55250000,boundary
chr18,58800000,58875000,boundary
chr18,61000000,61125000,boundary
chr18,64575000,64875000,boundary
chr18,66350000,66425000,boundary
chr18,70350000,70425000,boundary
chr18,71525000,71675000,boundary
chr18,71675000,71800000,boundary
chr18,73525000,73600000,boundary
chr19,925000,1000000,boundary
chr19,1275000,1400000,boundary
chr19,1400000,1450000,boundary
chr19,3500000,3625000,boundary
chr19,4675000,4725000,boundary
chr19,4725000,4800000,boundary
chr19,5575000,5675000,boundary
chr19,6425000,6500000,boundary
chr19,6900000,7050000,boundary
chr19,7050000,7100000,boundary
chr19,7375000,7425000,boundary
chr19,10825000,10975000,boundary
chr19,11250000,11325000,boundary
chr19,12675000,12775000,boundary
chr19,13700000,13850000,boundary
chr19,13850000,13975000,boundary
chr19,17400000,17500000,boundary
chr19,18050000,18100000,boundary
chr19,18100000,18175000,boundary
chr19,19000000,19150000,boundary
chr19,19150000,19250000,boundary
chr19,19625000,19775000,boundary
chr19,30100000,30200000,boundary
chr19,33450000,33625000,boundary
chr19,34850000,35000000,boundary
chr19,36025000,36125000,boundary
chr19,41325000,41425000,boundary
chr19,41700000,41775000,boundary
chr19,42100000,42350000,boundary
chr19,42350000,42575000,boundary
chr19,42950000,43075000,boundary
chr19,43925000,44025000,boundary
chr19,45350000,45475000,boundary
chr19,46200000,46400000,boundary
chr19,46400000,46500000,boundary
chr19,47025000,47250000,boundary
chr19,47775000,47925000,boundary
chr19,48250000,48300000,boundary
chr19,48300000,48425000,boundary
chr19,49500000,49575000,boundary
chr19,49950000,50075000,boundary
chr19,50075000,50175000,boundary
chr19,50375000,50425000,boundary
chr19,50425000,50525000,boundary
chr19,50525000,50625000,boundary
chr19,50625000,50825000,boundary
chr19,55975000,56025000,boundary
chr19,56025000,56150000,boundary
chr19,56150000,56325000,boundary
chr2,3050000,3150000,boundary
chr2,10825000,10950000,boundary
chr2,16950000,17050000,boundary
chr2,20450000,20550000,boundary
chr2,22575000,22650000,boundary
chr2,23425000,23525000,boundary
chr2,23525000,23575000,boundary
chr2,25825000,25900000,boundary
chr2,25900000,26075000,boundary
chr2,28675000,28775000,boundary
chr2,32575000,32775000,boundary
chr2,32775000,32875000,boundary
chr2,36925000,37025000,boundary
chr2,37025000,37125000,boundary
chr2,37125000,37625000,boundary
chr2,38975000,39075000,boundary
chr2,43050000,43175000,boundary
chr2,43775000,43825000,boundary
chr2,44125000,44225000,boundary
chr2,48675000,48825000,boundary
chr2,55850000,55925000,boundary
chr2,60800000,60900000,boundary
chr2,61300000,61400000,boundary
chr2,64750000,64800000,boundary
chr2,70075000,70125000,boundary
chr2,72975000,73100000,boundary
chr2,73450000,73525000,boundary
chr2,73900000,74025000,boundary
chr2,74375000,74450000,boundary
chr2,75150000,75275000,boundary
chr2,75850000,75950000,boundary
chr2,78525000,78575000,boundary
chr2,85850000,85950000,boundary
chr2,85950000,86050000,boundary
chr2,86325000,86425000,boundary
chr2,88350000,88475000,boundary
chr2,89825000,89875000,boundary
chr2,89875000,90050000,boundary
chr2,91575000,91625000,boundary
chr2,95650000,96000000,boundary
chr2,96000000,96050000,boundary
chr2,96450000,96525000,boundary
chr2,96525000,96650000,boundary
chr2,98125000,98200000,boundary
chr2,101950000,102025000,boundary
chr2,103350000,103450000,boundary
chr2,104975000,105025000,boundary
chr2,108050000,108100000,boundary
chr2,109275000,109475000,boundary
chr2,112500000,112625000,boundary
chr2,113225000,113350000,boundary
chr2,115325000,115425000,boundary
chr2,120075000,120250000,boundary
chr2,120950000,121075000,boundary
chr2,123650000,123700000,boundary
chr2,127825000,127950000,boundary
chr2,128450000,128600000,boundary
chr2,129000000,129075000,boundary
chr2,131850000,131900000,boundary
chr2,136500000,136625000,boundary
chr2,145175000,145250000,boundary
chr2,151400000,151475000,boundary
chr2,154375000,154425000,boundary
chr2,157450000,157550000,boundary
chr2,159625000,159725000,boundary
chr2,162125000,162275000,boundary
chr2,162275000,162400000,boundary
chr2,164025000,164175000,boundary
chr2,167325000,167375000,boundary
chr2,171075000,171225000,boundary
chr2,173350000,173450000,boundary
chr2,175225000,175275000,boundary
chr2,178650000,178850000,boundary
chr2,182325000,182400000,boundary
chr2,187575000,187700000,boundary
chr2,188350000,188450000,boundary
chr2,190525000,190600000,boundary
chr2,191550000,191625000,boundary
chr2,191900000,192025000,boundary
chr2,201675000,201725000,boundary
chr2,207025000,207150000,boundary
chr2,211925000,212025000,boundary
chr2,216800000,216875000,boundary
chr2,216875000,216975000,boundary
chr2,218950000,219125000,boundary
chr2,219450000,219575000,boundary
chr2,219725000,219825000,boundary
chr2,225925000,225975000,boundary
chr2,232325000,232425000,boundary
chr2,232425000,232475000,boundary
chr2,232700000,232750000,boundary
chr2,233200000,233425000,boundary
chr2,237150000,237225000,boundary
chr2,237425000,237475000,boundary
chr2,238375000,238500000,boundary
chr2,240975000,241100000,boundary
chr20,275000,325000,boundary
chr20,1100000,1200000,boundary
chr20,3550000,3650000,boundary
chr20,4075000,4175000,boundary
chr20,4575000,4700000,boundary
chr20,5100000,5175000,boundary
chr20,7925000,8000000,boundary
chr20,14075000,14250000,boundary
chr20,21500000,21600000,boundary
chr20,30100000,30200000,boundary
chr20,30200000,30325000,boundary
chr20,30325000,30400000,boundary
chr20,30700000,30775000,boundary
chr20,31250000,31375000,boundary
chr20,33875000,34050000,boundary
chr20,42725000,42825000,boundary
chr20,43300000,43375000,boundary
chr20,44600000,44725000,boundary
chr20,48150000,48225000,boundary
chr20,48725000,48800000,boundary
chr20,49075000,49200000,boundary
chr20,50725000,50850000,boundary
chr20,53275000,53350000,boundary
chr20,54750000,54925000,boundary
chr20,56075000,56175000,boundary
chr20,61450000,61600000,boundary
chr20,61600000,61650000,boundary
chr20,62625000,62750000,boundary
chr21,9900000,9950000,boundary
chr21,15625000,15750000,boundary
chr21,16150000,16225000,boundary
chr21,22350000,22500000,boundary
chr21,30325000,30450000,boundary
chr21,31650000,31825000,boundary
chr21,32450000,32550000,boundary
chr21,34850000,34975000,boundary
chr21,37225000,37425000,boundary
chr21,37425000,37500000,boundary
chr21,38325000,38450000,boundary
chr21,43875000,43975000,boundary
chr21,45775000,45900000,boundary
chr22,17375000,17550000,boundary
chr22,18675000,18750000,boundary
chr22,19625000,19700000,boundary
chr22,19950000,20125000,boundary
chr22,22700000,22750000,boundary
chr22,22750000,22800000,boundary
chr22,24200000,24325000,boundary
chr22,32375000,32475000,boundary
chr22,34525000,34575000,boundary
chr22,36525000,36675000,boundary
chr22,37925000,38000000,boundary
chr22,38200000,38425000,boundary
chr22,39100000,39150000,boundary
chr22,39725000,39925000,boundary
chr22,41675000,41775000,boundary
chr22,42900000,42950000,boundary
chr22,42950000,43000000,boundary
chr22,46375000,46500000,boundary
chr22,48250000,48300000,boundary
chr3,5175000,5250000,boundary
chr3,12525000,12600000,boundary
chr3,12900000,13025000,boundary
chr3,13525000,13700000,boundary
chr3,14150000,14225000,boundary
chr3,14975000,15150000,boundary
chr3,15150000,15225000,boundary
chr3,20275000,20350000,boundary
chr3,22125000,22175000,boundary
chr3,23025000,23200000,boundary
chr3,24725000,24775000,boundary
chr3,31775000,31825000,boundary
chr3,32975000,33125000,boundary
chr3,33425000,33475000,boundary
chr3,37300000,37350000,boundary
chr3,37875000,38025000,boundary
chr3,39450000,39550000,boundary
chr3,45975000,46125000,boundary
chr3,46950000,47050000,boundary
chr3,47425000,47550000,boundary
chr3,49050000,49125000,boundary
chr3,49725000,49825000,boundary
chr3,49975000,50150000,boundary
chr3,50150000,50225000,boundary
chr3,50225000,50375000,boundary
chr3,52250000,52325000,boundary
chr3,52450000,52500000,boundary
chr3,52500000,52575000,boundary
chr3,53325000,53400000,boundary
chr3,58175000,58300000,boundary
chr3,63250000,63300000,boundary
chr3,63825000,64000000,boundary
chr3,66250000,66300000,boundary
chr3,68925000,69025000,boundary
chr3,69025000,69150000,boundary
chr3,71650000,71725000,boundary
chr3,79450000,79575000,boundary
chr3,81350000,81525000,boundary
chr3,86650000,86700000,boundary
chr3,98550000,98725000,boundary
chr3,101400000,101500000,boundary
chr3,108200000,108325000,boundary
chr3,111100000,111275000,boundary
chr3,111275000,111375000,boundary
chr3,111700000,111800000,boundary
chr3,113875000,114000000,boundary
chr3,119425000,119550000,boundary
chr3,123300000,123450000,boundary
chr3,124275000,124450000,boundary
chr3,125825000,125925000,boundary
chr3,127775000,127875000,boundary
chr3,135625000,135775000,boundary
chr3,137725000,137775000,boundary
chr3,138050000,138150000,boundary
chr3,142050000,142150000,boundary
chr3,142150000,142300000,boundary
chr3,144150000,144200000,boundary
chr3,158250000,158350000,boundary
chr3,173000000,173075000,boundary
chr3,179325000,179475000,boundary
chr3,183500000,183600000,boundary
chr4,1675000,1825000,boundary
chr4,1825000,1925000,boundary
chr4,1925000,2200000,boundary
chr4,2525000,2750000,boundary
chr4,2975000,3050000,boundary
chr4,4250000,4450000,boundary
chr4,5825000,5950000,boundary
chr4,6350000,6575000,boundary
chr4,8450000,8625000,boundary
chr4,11275000,11400000,boundary
chr4,15175000,15225000,boundary
chr4,16800000,16900000,boundary
chr4,17350000,17475000,boundary
chr4,20275000,20375000,boundary
chr4,23625000,23700000,boundary
chr4,25775000,25925000,boundary
chr4,25925000,26050000,boundary
chr4,38050000,38175000,boundary
chr4,38750000,38875000,boundary
chr4,39975000,40050000,boundary
