chrom,start,end,type
chr1,155200000,155300000,boundary
chr1,155600000,155700000,boundary
chr1,155700000,155875000,boundary
chr1,155875000,156050000,boundary
chr1,156050000,156100000,boundary
chr1,156100000,156300000,boundary
chr1,156300000,156425000,boundary
chr1,157050000,157150000,boundary
chr1,157825000,157925000,boundary
chr1,158975000,159050000,boundary
chr1,159050000,159175000,boundary
chr1,159750000,159900000,boundary
chr1,159900000,160000000,boundary
chr1,160975000,161125000,boundary
chr1,161375000,161425000,boundary
chr1,167525000,167675000,boundary
chr1,168050000,168200000,boundary
chr1,171200000,171450000,boundary
chr1,171450000,171575000,boundary
chr1,172400000,172500000,boundary
chr1,174050000,174225000,boundary
chr1,174975000,175100000,boundary
chr1,175925000,176050000,boundary
chr1,176050000,176225000,boundary
chr1,177925000,177975000,boundary
chr1,179675000,179800000,boundary
chr1,186275000,186350000,boundary
chr1,193025000,193100000,boundary
chr1,196650000,196700000,boundary
chr1,197050000,197175000,boundary
chr1,201050000,201100000,boundary
chr1,201100000,201200000,boundary
chr1,201800000,201950000,boundary
chr1,202125000,202300000,boundary
chr1,204125000,204175000,boundary
chr1,204375000,204475000,boundary
chr1,204925000,205050000,boundary
chr1,205225000,205300000,boundary
chr1,205550000,205625000,boundary
chr1,205625000,205750000,boundary
chr1,206550000,206775000,boundary
chr1,207875000,207975000,boundary
chr1,207975000,208150000,boundary
chr1,210025000,210175000,boundary
chr1,210175000,210300000,boundary
chr1,211325000,211425000,boundary
chr1,211750000,211850000,boundary
chr1,214375000,214500000,boundary
chr1,215700000,215800000,boundary
chr1,219850000,220000000,boundary
chr1,220000000,220125000,boundary
chr1,220375000,220450000,boundary
chr1,222825000,222900000,boundary
chr1,226175000,226250000,boundary
chr1,226250000,226300000,boundary
chr1,228175000,228275000,boundary
chr1,234600000,234750000,boundary
chr1,235225000,235275000,boundary
chr1,237800000,237975000,boundary
chr1,240100000,240150000,boundary
chr1,242050000,242175000,boundary
chr1,243200000,243250000,boundary
chr1,244450000,244625000,boundary
chr1,246050000,246175000,boundary
chr1,247000000,247075000,boundary
chr10,5975000,6150000,boundary
chr10,6750000,6875000,boundary
chr10,7450000,7550000,boundary
chr10,11400000,11525000,boundary
chr10,11825000,11975000,boundary
chr10,14150000,14225000,boundary
chr10,14925000,15000000,boundary
chr10,17300000,17425000,boundary
chr10,27525000,27600000,boundary
chr10,27600000,27650000,boundary
chr10,28525000,28700000,boundary
chr10,29650000,29800000,boundary
chr10,33475000,33600000,boundary
chr10,43900000,43975000,boundary
chr10,45375000,45500000,boundary
chr10,48725000,48850000,boundary
chr10,49725000,49875000,boundary
chr10,53975000,54025000,boundary
chr10,63500000,63625000,boundary
chr10,64175000,64300000,boundary
chr10,69425000,69550000,boundary
chr10,71175000,71275000,boundary
chr10,71725000,71875000,boundary
chr10,72175000,72300000,boundary
chr10,73400000,73475000,boundary
chr10,73475000,73575000,boundary
chr10,73575000,73650000,boundary
chr10,73650000,73825000,boundary
chr10,74600000,74850000,boundary
chr10,74850000,74925000,boundary
chr10,75900000,76000000,boundary
chr10,76875000,77000000,boundary
chr10,77000000,77150000,boundary
chr10,79475000,79525000,boundary
chr10,81000000,81125000,boundary
chr10,85900000,86000000,boundary
chr10,90175000,90325000,boundary
chr10,90600000,90700000,boundary
chr10,93050000,93150000,boundary
chr10,93700000,93800000,boundary
chr10,94250000,94350000,boundary
chr10,94650000,94800000,boundary
chr10,95450000,95575000,boundary
chr10,95575000,95675000,boundary
chr10,97650000,97750000,boundary
chr10,98600000,98800000,boundary
chr10,99025000,99200000,boundary
chr10,99200000,99500000,boundary
chr10,99500000,99650000,boundary
chr10,99900000,100000000,boundary
chr10,101375000,101500000,boundary
chr10,102650000,102775000,boundary
chr10,102775000,102900000,boundary
chr10,104175000,104250000,boundary
chr10,104250000,104400000,boundary
chr10,104400000,104475000,boundary
chr10,105125000,105250000,boundary
chr10,105250000,105450000,boundary
chr10,106025000,106125000,boundary
chr10,115350000,115425000,boundary
chr10,118050000,118150000,boundary
chr10,118150000,118200000,boundary
chr10,118200000,118275000,boundary
chr10,118275000,118425000,boundary
chr10,118425000,118550000,boundary
chr10,120800000,120950000,boundary
chr10,124325000,124375000,boundary
chr10,124375000,124700000,boundary
chr10,126100000,126200000,boundary
chr10,126675000,126725000,boundary
chr10,127400000,127550000,boundary
chr10,130700000,130800000,boundary
chr11,2450000,2550000,boundary
chr11,2925000,3050000,boundary
chr11,3275000,3350000,boundary
chr11,3350000,3450000,boundary
chr11,3700000,3825000,boundary
chr11,4600000,4650000,boundary
chr11,6400000,6500000,boundary
chr11,14300000,14475000,boundary
chr11,16650000,16750000,boundary
chr11,17400000,17575000,boundary
chr11,18025000,18125000,boundary
chr11,18125000,18250000,boundary
chr11,27525000,27725000,boundary
chr11,32750000,32825000,boundary
chr11,36800000,36850000,boundary
chr11,40150000,40300000,boundary
chr11,43325000,43500000,boundary
chr11,43500000,43600000,boundary
chr11,44575000,44625000,boundary
chr11,46250000,46400000,boundary
chr11,46575000,46850000,boundary
chr11,47375000,47475000,boundary
chr11,47475000,47650000,boundary
chr11,47650000,47750000,boundary
chr11,47750000,47875000,boundary
chr11,57500000,57575000,boundary
chr11,59450000,59575000,boundary
chr11,59925000,60025000,boundary
chr11,60525000,60675000,boundary
chr11,60975000,61200000,boundary
chr11,62100000,62150000,boundary
chr11,62350000,62475000,boundary
chr11,62475000,62650000,boundary
chr11,63225000,63425000,boundary
chr11,63425000,63525000,boundary
chr11,63950000,64075000,boundary
chr11,64875000,65025000,boundary
chr11,65025000,65125000,boundary
chr11,65625000,65775000,boundary
chr11,65775000,66050000,boundary
chr11,66050000,66250000,boundary
chr11,66750000,66825000,boundary
chr11,66825000,67025000,boundary
chr11,67025000,67150000,boundary
chr11,67150000,67275000,boundary
chr11,67575000,67750000,boundary
chr11,67975000,68075000,boundary
chr11,68225000,68350000,boundary
chr11,71500000,71650000,boundary
chr11,72150000,72275000,boundary
chr11,72425000,72550000,boundary
chr11,74975000,75100000,boundary
chr11,75525000,75600000,boundary
chr11,76225000,76400000,boundary
chr11,76750000,76825000,boundary
chr11,76825000,76900000,boundary
chr11,82425000,82575000,boundary
chr11,87050000,87150000,boundary
chr11,93400000,93550000,boundary
chr11,94175000,94250000,boundary
chr11,94250000,94350000,boundary
chr11,94800000,94875000,boundary
chr11,101900000,101950000,boundary
chr11,107800000,107875000,boundary
chr11,111975000,112075000,boundary
chr11,112075000,112150000,boundary
chr11,117100000,117200000,boundary
chr11,118275000,118350000,boundary
chr11,118350000,118450000,boundary
chr11,119200000,119350000,boundary
chr11,119525000,119625000,boundary
chr11,120025000,120200000,boundary
chr11,120200000,120375000,boundary
chr11,123475000,123625000,boundary
chr11,124750000,124825000,boundary
chr11,126150000,126350000,boundary
chr11,128725000,128850000,boundary
chr11,130775000,130925000,boundary
chr11,131575000,131700000,boundary
chr11,134025000,134150000,boundary
chr12,400000,500000,boundary
chr12,500000,675000,boundary
chr12,1050000,1225000,boundary
chr12,2775000,2900000,boundary
chr12,6075000,6150000,boundary
chr12,6425000,6600000,boundary
chr12,6850000,6975000,boundary
chr12,7225000,7300000,boundary
chr12,7300000,7350000,boundary
chr12,8250000,8325000,boundary
chr12,8325000,8400000,boundary
chr12,8675000,8775000,boundary
chr12,10300000,10375000,boundary
chr12,15175000,15250000,boundary
chr12,17700000,17750000,boundary
chr12,25000000,25100000,boundary
chr12,26850000,26975000,boundary
chr12,26975000,27175000,boundary
chr12,29525000,29675000,boundary
chr12,32150000,32200000,boundary
chr12,39525000,39700000,boundary
chr12,42875000,42975000,boundary
chr12,45350000,45525000,boundary
chr12,48075000,48175000,boundary
chr12,48175000,48250000,boundary
chr12,48250000,48350000,boundary
chr12,49025000,49200000,boundary
chr12,49200000,49400000,boundary
chr12,49400000,49450000,boundary
chr12,49450000,49525000,boundary
chr12,50025000,50125000,boundary
chr12,50250000,50350000,boundary
chr12,50350000,50475000,boundary
chr12,50475000,50575000,boundary
chr12,51800000,51925000,boundary
chr12,52275000,52425000,boundary
chr12,52425000,52525000,boundary
chr12,52525000,52750000,boundary
chr12,53275000,53400000,boundary
chr12,53700000,53900000,boundary
chr12,53900000,54075000,boundary
chr12,54075000,54150000,boundary
chr12,56050000,56125000,boundary
chr12,56875000,57025000,boundary
chr12,57025000,57150000,boundary
chr12,57400000,57450000,boundary
chr12,57450000,57600000,boundary
chr12,57600000,57650000,boundary
chr12,58150000,58325000,boundary
chr12,60925000,60975000,boundary
chr12,64650000,64800000,boundary
chr12,67650000,67725000,boundary
chr12,68600000,68725000,boundary
chr12,69125000,69225000,boundary
chr12,69550000,69675000,boundary
chr12,69675000,69750000,boundary
chr12,70975000,71125000,boundary
chr12,89875000,89925000,boundary
chr12,96250000,96400000,boundary
chr12,100200000,100375000,boundary
chr12,100625000,100700000,boundary
chr12,102150000,102325000,boundary
chr12,103225000,103275000,boundary
chr12,103975000,104150000,boundary
chr12,104775000,104850000,boundary
chr12,105500000,105575000,boundary
chr12,106550000,106625000,boundary
chr12,106625000,106750000,boundary
chr12,107350000,107475000,boundary
chr12,111750000,111825000,boundary
chr12,111825000,111900000,boundary
chr12,112125000,112250000,boundary
chr12,113325000,113425000,boundary
chr12,113425000,113475000,boundary
chr12,113475000,113625000,boundary
chr12,118275000,118500000,boundary
chr12,118500000,118550000,boundary
chr12,120425000,120550000,boundary
chr12,120550000,120625000,boundary
chr12,120625000,120750000,boundary
chr12,120875000,120975000,boundary
chr12,121450000,121550000,boundary
chr12,121675000,121900000,boundary
chr12,121900000,121975000,boundary
chr12,122125000,122225000,boundary
chr12,122225000,122350000,boundary
chr12,122700000,122850000,boundary
chr12,122850000,123000000,boundary
chr12,123000000,123100000,boundary
chr12,123275000,123450000,boundary
chr12,124125000,124250000,boundary
chr12,125275000,125425000,boundary
chr12,125425000,125475000,boundary
chr12,125475000,125625000,boundary
chr12,126500000,126550000,boundary
chr13,20025000,20175000,boundary
chr13,20550000,20750000,boundary
chr13,23650000,23750000,boundary
chr13,23750000,23900000,boundary
chr13,23900000,24050000,boundary
chr13,24850000,25125000,boundary
chr13,25125000,25250000,boundary
chr13,25575000,25700000,boundary
chr13,25975000,26025000,boundary
chr13,29250000,29375000,boundary
chr13,32375000,32475000,boundary
chr13,32750000,32875000,boundary
chr13,32875000,33025000,boundary
chr13,33025000,33150000,boundary
chr13,33150000,33225000,boundary
chr13,36475000,36525000,boundary
chr13,37575000,37650000,boundary
chr13,41350000,41500000,boundary
chr13,41500000,41625000,boundary
chr13,45900000,46000000,boundary
chr13,46325000,46375000,boundary
chr13,46700000,46900000,boundary
chr13,46900000,47050000,boundary
chr13,50550000,50650000,boundary
chr13,51375000,51500000,boundary
chr13,51500000,51650000,boundary
chr13,62950000,63000000,boundary
chr13,63550000,63700000,boundary
chr13,78075000,78150000,boundary
chr13,79975000,80125000,boundary
chr13,82150000,82200000,boundary
chr13,91525000,91700000,boundary
chr13,92525000,92725000,boundary
chr13,95675000,95800000,boundary
chr13,98025000,98100000,boundary
chr13,99700000,99800000,boundary
chr13,100100000,100275000,boundary
chr13,105925000,106025000,boundary
chr13,111100000,111250000,boundary
chr13,113100000,113250000,boundary
chr13,114100000,114225000,boundary
chr14,21100000,21150000,boundary
chr14,21475000,21575000,boundary
chr14,21575000,21675000,boundary
chr14,22475000,22675000,boundary
chr14,22675000,22775000,boundary
chr14,22775000,22850000,boundary
chr14,23400000,23575000,boundary
chr14,23575000,23675000,boundary
chr14,23950000,24050000,boundary
chr14,24425000,24575000,boundary
chr14,24575000,24700000,boundary
chr14,24700000,24800000,boundary
chr14,24800000,24925000,boundary
chr14,31025000,31100000,boundary
chr14,34800000,35025000,boundary
chr14,50250000,50325000,boundary
chr14,54825000,54975000,boundary
chr14,55375000,55500000,boundary
chr14,55500000,55650000,boundary
chr14,57800000,57875000,boundary
chr14,58550000,58675000,boundary
chr14,58675000,58950000,boundary
chr14,59950000,60050000,boundary
chr14,60425000,60525000,boundary
chr14,61750000,61925000,boundary
chr14,64125000,64250000,boundary
chr14,64800000,64975000,boundary
chr14,65450000,65575000,boundary
chr14,65575000,65625000,boundary
chr14,69950000,70050000,boundary
chr14,72225000,72325000,boundary
chr14,73425000,73600000,boundary
chr14,74350000,74425000,boundary
chr14,74425000,74550000,boundary
chr14,76050000,76125000,boundary
chr14,77150000,77275000,boundary
chr14,77775000,77925000,boundary
chr14,77925000,78025000,boundary
chr14,78025000,78225000,boundary
chr14,78225000,78325000,boundary
chr14,88950000,89025000,boundary
chr14,90725000,90850000,boundary
chr14,91225000,91300000,boundary
chr14,91650000,91775000,boundary
chr14,91775000,91975000,boundary
chr14,94400000,94475000,boundary
chr14,95025000,95150000,boundary
chr14,95900000,96025000,boundary
chr14,96750000,97025000,boundary
chr14,99750000,99900000,boundary
chr14,100750000,100850000,boundary
chr14,102425000,102525000,boundary
chr14,102800000,102975000,boundary
chr14,103800000,103975000,boundary
chr14,103975000,104025000,boundary
chr14,104025000,104175000,boundary
chr14,105100000,105550000,boundary
chr14,105550000,105625000,boundary
chr14,105825000,106025000,boundary
chr14,106425000,106500000,boundary
chr14,106500000,106625000,boundary
chr15,23725000,23850000,boundary
chr15,27125000,27275000,boundary
chr15,30875000,30925000,boundary
chr15,32675000,32725000,boundary
chr15,33300000,33525000,boundary
chr15,36500000,36550000,boundary
chr15,39900000,40075000,boundary
chr15,40225000,40325000,boundary
chr15,40500000,40575000,boundary
chr15,40575000,40725000,boundary
chr15,40725000,40800000,boundary
chr15,40800000,40975000,boundary
chr15,40975000,41200000,boundary
chr15,42125000,42275000,boundary
chr15,42275000,42350000,boundary
chr15,42350000,42450000,boundary
chr15,42775000,42975000,boundary
chr15,43475000,43625000,boundary
chr15,50625000,50725000,boundary
chr15,51725000,51925000,boundary
chr15,52075000,52225000,boundary
chr15,56200000,56375000,boundary
chr15,56375000,56525000,boundary
chr15,57850000,57925000,boundary
chr15,59100000,59225000,boundary
chr15,59825000,59975000,boundary
chr15,63750000,63900000,boundary
chr15,63900000,64000000,boundary
chr15,64375000,64450000,boundary
chr15,65325000,65475000,boundary
chr15,65600000,65700000,boundary
chr15,65700000,65900000,boundary
chr15,67600000,67725000,boundary
chr15,68525000,68675000,boundary
chr15,70800000,70950000,boundary
chr15,70950000,71125000,boundary
chr15,71125000,71200000,boundary
chr15,72475000,72575000,boundary
chr15,73000000,73075000,boundary
chr15,74925000,75250000,boundary
chr15,75975000,76100000,boundary
chr15,76100000,76225000,boundary
chr15,77400000,77475000,boundary
chr15,78800000,78850000,boundary
chr15,79050000,79175000,boundary
chr15,80050000,80150000,boundary
chr15,80475000,80725000,boundary
chr15,84725000,84775000,boundary
chr15,85475000,85700000,boundary
chr15,85700000,85750000,boundary
chr15,86275000,86400000,boundary
chr15,88800000,89000000,boundary
chr15,89425000,89575000,boundary
chr15,89750000,89875000,boundary
chr15,90025000,90125000,boundary
chr15,90125000,90275000,boundary
chr15,90650000,90775000,boundary
chr15,90775000,90825000,boundary
chr15,91050000,91175000,boundary
chr15,99625000,99800000,boundary
chr15,100350000,100450000,boundary
chr15,101450000,101550000,boundary
chr16,425000,575000,boundary
chr16,575000,625000,boundary
chr16,625000,750000,boundary
chr16,750000,850000,boundary
chr16,1825000,1875000,boundary
chr16,1875000,2000000,boundary
chr16,2200000,2275000,boundary
chr16,2600000,2725000,boundary
chr16,2725000,3025000,boundary
chr16,3025000,3075000,boundary
chr16,3075000,3200000,boundary
chr16,3550000,3725000,boundary
chr16,4325000,4400000,boundary
chr16,4400000,4475000,boundary
chr16,4675000,4750000,boundary
chr16,8900000,8975000,boundary
chr16,11350000,11475000,boundary
chr16,11825000,12000000,boundary
chr16,22200000,22325000,boundary
chr16,22525000,22575000,boundary
chr16,23450000,23700000,boundary
chr16,25150000,25275000,boundary
chr16,28100000,28250000,boundary
chr16,28675000,28800000,boundary
chr16,28800000,28975000,boundary
chr16,28975000,29100000,boundary
chr16,29450000,29525000,boundary
chr16,30075000,30200000,boundary
chr16,30300000,30425000,boundary
chr16,30675000,30950000,boundary
chr16,46450000,46575000,boundary
chr16,46575000,46650000,boundary
chr16,46875000,46975000,boundary
chr16,47075000,47175000,boundary
chr16,57225000,57275000,boundary
chr16,57475000,57575000,boundary
chr16,58050000,58175000,boundary
chr16,58175000,58225000,boundary
chr16,68275000,68400000,boundary
chr16,68400000,68550000,boundary
chr16,69725000,69800000,boundary
chr16,70150000,70275000,boundary
chr16,70700000,70850000,boundary
chr16,70850000,70925000,boundary
chr16,75700000,75825000,boundary
chr16,77625000,77700000,boundary
chr16,81775000,81925000,boundary
chr16,83850000,83975000,boundary
chr16,84525000,84650000,boundary
chr16,85050000,85125000,boundary
chr16,85125000,85275000,boundary
chr16,85700000,85825000,boundary
chr16,87325000,87425000,boundary
chr16,88650000,88700000,boundary
chr16,88700000,88875000,boundary
chr16,89625000,89750000,boundary
chr16,89750000,89950000,boundary
chr16,89950000,90100000,boundary
chr17,900000,950000,boundary
chr17,1150000,1250000,boundary
chr17,1450000,1550000,boundary
chr17,1800000,1950000,boundary
chr17,3575000,3750000,boundary
chr17,4325000,4450000,boundary
chr17,4450000,4600000,boundary
chr17,4825000,4975000,boundary
chr17,4975000,5100000,boundary
chr17,5375000,5500000,boundary
chr17,6825000,6925000,boundary
chr17,7125000,7250000,boundary
chr17,7475000,7600000,boundary
chr17,7600000,7750000,boundary
chr17,7975000,8025000,boundary
chr17,8025000,8125000,boundary
chr17,8125000,8275000,boundary
chr17,8825000,8900000,boundary
chr17,15925000,16125000,boundary
chr17,16125000,16275000,boundary
chr17,16275000,16350000,boundary
chr17,16350000,16425000,boundary
chr17,26900000,27050000,boundary
chr17,27450000,27600000,boundary
chr17,29100000,29175000,boundary
chr17,29700000,29875000,boundary
chr17,34150000,34275000,boundary
chr17,34725000,34800000,boundary
chr17,34800000,34850000,boundary
chr17,34850000,34950000,boundary
chr17,35775000,35850000,boundary
chr17,36275000,36325000,boundary
chr17,36825000,36900000,boundary
chr17,36900000,37025000,boundary
chr17,38350000,38450000,boundary
chr17,38725000,38775000,boundary
chr17,39700000,39850000,boundary
chr17,40275000,40350000,boundary
chr17,41400000,41575000,boundary
chr17,41775000,41850000,boundary
chr17,41850000,41950000,boundary
chr17,42125000,42275000,boundary
chr17,43125000,43225000,boundary
chr17,43225000,43275000,boundary
chr17,43575000,43675000,boundary
chr17,45725000,45900000,boundary
chr17,45900000,45975000,boundary
chr17,45975000,46050000,boundary
chr17,46050000,46100000,boundary
chr17,46100000,46225000,boundary
chr17,48100000,48175000,boundary
chr17,48425000,48550000,boundary
chr17,48800000,48925000,boundary
chr17,53425000,53600000,boundary
chr17,56275000,56400000,boundary
chr17,57650000,57775000,boundary
chr17,61700000,61775000,boundary
chr17,61775000,61925000,boundary
chr17,62450000,62500000,boundary
chr17,72650000,72775000,boundary
chr17,72775000,72875000,boundary
chr17,72875000,72950000,boundary
chr17,72950000,73025000,boundary
chr17,73525000,73600000,boundary
chr17,73600000,73750000,boundary
chr17,73750000,73900000,boundary
chr17,74300000,74400000,boundary
chr17,74400000,74450000,boundary
chr17,75250000,75325000,boundary
chr17,76025000,76075000,boundary
chr17,76075000,76250000,boundary
chr17,77575000,77625000,boundary
chr17,77625000,77675000,boundary
chr17,79075000,79225000,boundary
chr17,79500000,79675000,boundary
chr17,79825000,79875000,boundary
chr17,79875000,79975000,boundary
chr17,80200000,80300000,boundary
chr17,80300000,80400000,boundary
chr17,80400000,80550000,boundary
chr17,80550000,80725000,boundary
chr18,625000,850000,boundary
chr18,2575000,2850000,boundary
chr18,2850000,2925000,boundary
chr18,3600000,3700000,boundary
chr18,8475000,8625000,boundary
chr18,11575000,11725000,boundary
chr18,11725000,11850000,boundary
chr18,12325000,12375000,boundary
chr18,12950000,13000000,boundary
chr18,13000000,13150000,boundary
chr18,13550000,13800000,boundary
chr18,14925000,15025000,boundary
chr18,21000000,21175000,boundary
chr18,21725000,21925000,boundary
chr18,32450000,32550000,boundary
chr18,33575000,33650000,boundary
chr18,43550000,43675000,boundary
chr18,43675000,43850000,boundary
chr18,47725000,47775000,boundary
chr18,48625000,48725000,boundary
chr18,50975000,51025000,boundary
chr18,51675000,51925000,boundary
chr18,55125000,55250000,boundary
chr18,59825000,59925000,boundary
chr18,60250000,60375000,boundary
chr18,61000000,61125000,boundary
chr18,61525000,61675000,boundary
chr18,64750000,64875000,boundary
chr18,66325000,66450000,boundary
chr18,66450000,66500000,boundary
chr18,70850000,70900000,boundary
chr18,71525000,71825000,boundary
chr18,74775000,74925000,boundary
chr19,750000,875000,boundary
chr19,875000,1025000,boundary
chr19,1275000,1450000,boundary
chr19,2100000,2150000,boundary
chr19,2150000,2225000,boundary
chr19,2325000,2425000,boundary
chr19,2650000,2800000,boundary
chr19,2800000,2950000,boundary
chr19,3500000,3650000,boundary
chr19,4400000,4550000,boundary
chr19,4675000,4725000,boundary
chr19,4725000,4800000,boundary
chr19,5575000,5675000,boundary
chr19,5975000,6025000,boundary
chr19,6425000,6500000,boundary
chr19,7375000,7425000,boundary
chr19,10200000,10375000,boundary
chr19,11250000,11325000,boundary
chr19,12650000,12775000,boundary
chr19,12775000,13075000,boundary
chr19,13275000,13375000,boundary
chr19,13700000,13850000,boundary
chr19,13850000,13975000,boundary
chr19,14525000,14650000,boundary
chr19,15575000,15675000,boundary
chr19,16150000,16225000,boundary
chr19,16225000,16300000,boundary
chr19,16550000,16775000,boundary
chr19,17400000,17500000,boundary
chr19,18050000,18100000,boundary
chr19,18100000,18200000,boundary
chr19,18200000,18275000,boundary
chr19,18275000,18375000,boundary
chr19,18375000,18450000,boundary
chr19,18450000,18550000,boundary
chr19,19025000,19125000,boundary
chr19,19125000,19250000,boundary
chr19,19625000,19775000,boundary
chr19,29225000,29375000,boundary
chr19,30075000,30200000,boundary
chr19,33075000,33175000,boundary
chr19,34600000,34650000,boundary
chr19,34850000,35000000,boundary
chr19,35450000,35525000,boundary
chr19,36025000,36125000,boundary
chr19,36550000,36700000,boundary
chr19,36700000,36775000,boundary
chr19,39825000,39925000,boundary
chr19,39925000,40025000,boundary
chr19,40650000,40750000,boundary
chr19,41700000,41775000,boundary
chr19,41775000,41950000,boundary
chr19,42100000,42350000,boundary
chr19,42350000,42475000,boundary
chr19,42475000,42575000,boundary
chr19,42950000,43075000,boundary
chr19,43925000,44025000,boundary
chr19,44025000,44100000,boundary
chr19,45350000,45400000,boundary
chr19,45400000,45575000,boundary
chr19,45900000,46000000,boundary
chr19,46200000,46400000,boundary
chr19,46400000,46500000,boundary
chr19,47025000,47100000,boundary
chr19,47100000,47250000,boundary
chr19,47250000,47350000,boundary
chr19,47650000,47775000,boundary
chr19,47775000,47925000,boundary
chr19,48675000,48750000,boundary
chr19,49000000,49125000,boundary
chr19,50000000,50075000,boundary
chr19,50075000,50175000,boundary
chr19,50375000,50500000,boundary
chr19,50500000,50625000,boundary
chr19,55575000,55650000,boundary
chr19,55975000,56175000,boundary
chr2,10825000,10950000,boundary
chr2,11825000,11950000,boundary
chr2,16950000,17075000,boundary
chr2,17500000,17550000,boundary
chr2,17875000,18025000,boundary
chr2,18375000,18550000,boundary
chr2,18550000,18600000,boundary
chr2,20450000,20525000,boundary
chr2,21250000,21375000,boundary
chr2,25050000,25175000,boundary
chr2,25825000,25950000,boundary
chr2,25950000,26075000,boundary
chr2,26975000,27050000,boundary
chr2,27175000,27275000,boundary
chr2,27450000,27600000,boundary
chr2,28625000,28675000,boundary
chr2,28675000,28775000,boundary
chr2,29050000,29175000,boundary
chr2,32600000,32775000,boundary
chr2,32775000,32850000,boundary
chr2,36900000,37025000,boundary
chr2,37025000,37100000,boundary
chr2,37100000,37200000,boundary
chr2,37200000,37300000,boundary
chr2,37300000,37625000,boundary
chr2,44125000,44225000,boundary
chr2,47150000,47200000,boundary
chr2,47550000,47625000,boundary
chr2,48675000,48825000,boundary
chr2,53975000,54200000,boundary
chr2,54950000,55075000,boundary
chr2,55850000,55925000,boundary
chr2,60800000,60925000,boundary
chr2,64750000,64800000,boundary
chr2,65125000,65275000,boundary
chr2,68600000,68675000,boundary
chr2,70875000,71000000,boundary
chr2,72975000,73100000,boundary
chr2,73850000,73900000,boundary
chr2,73900000,74025000,boundary
chr2,74675000,74825000,boundary
chr2,75150000,75275000,boundary
chr2,75875000,75950000,boundary
chr2,85150000,85250000,boundary
chr2,85850000,85950000,boundary
chr2,85950000,86050000,boundary
chr2,86325000,86425000,boundary
chr2,88475000,88600000,boundary
