chrom,start,end,type
chr10,37075000,37175000,boundary
chr10,43875000,43975000,boundary
chr10,45375000,45500000,boundary
chr10,49750000,49875000,boundary
chr10,52425000,52525000,boundary
chr10,60175000,60275000,boundary
chr10,63500000,63650000,boundary
chr10,70500000,70700000,boundary
chr10,71175000,71275000,boundary
chr10,71725000,71875000,boundary
chr10,72200000,72300000,boundary
chr10,72575000,72650000,boundary
chr10,74850000,74925000,boundary
chr10,75425000,75575000,boundary
chr10,76500000,76575000,boundary
chr10,76875000,77000000,boundary
chr10,77000000,77150000,boundary
chr10,79475000,79600000,boundary
chr10,85900000,86000000,boundary
chr10,90150000,90325000,boundary
chr10,92350000,92500000,boundary
chr10,92500000,92625000,boundary
chr10,93675000,93800000,boundary
chr10,94650000,94825000,boundary
chr10,95475000,95575000,boundary
chr10,96300000,96375000,boundary
chr10,97650000,97775000,boundary
chr10,99200000,99450000,boundary
chr10,99450000,99500000,boundary
chr10,99500000,99650000,boundary
chr10,101925000,102025000,boundary
chr10,102200000,102300000,boundary
chr10,102650000,102775000,boundary
chr10,102775000,102925000,boundary
chr10,102925000,103050000,boundary
chr10,104175000,104250000,boundary
chr10,104475000,104575000,boundary
chr10,105125000,105250000,boundary
chr10,105250000,105350000,boundary
chr10,105350000,105425000,boundary
chr10,106025000,106125000,boundary
chr10,107500000,107550000,boundary
chr10,115325000,115425000,boundary
chr10,115425000,115550000,boundary
chr10,118075000,118150000,boundary
chr10,118150000,118325000,boundary
chr10,120225000,120300000,boundary
chr10,120800000,120925000,boundary
chr10,122600000,122700000,boundary
chr10,124600000,124700000,boundary
chr10,126100000,126200000,boundary
chr10,126675000,126850000,boundary
chr10,126850000,126925000,boundary
chr10,127400000,127525000,boundary
chr11,125000,175000,boundary
chr11,525000,800000,boundary
chr11,2450000,2550000,boundary
chr11,3350000,3450000,boundary
chr11,3675000,3825000,boundary
chr11,10350000,10400000,boundary
chr11,10950000,11050000,boundary
chr11,14275000,14475000,boundary
chr11,14475000,14525000,boundary
chr11,14825000,14925000,boundary
chr11,18025000,18125000,boundary
chr11,22175000,22350000,boundary
chr11,27525000,27725000,boundary
chr11,32725000,32825000,boundary
chr11,36525000,36575000,boundary
chr11,36725000,36775000,boundary
chr11,44575000,44650000,boundary
chr11,46150000,46250000,boundary
chr11,46250000,46350000,boundary
chr11,46350000,46400000,boundary
chr11,46575000,46725000,boundary
chr11,47475000,47600000,boundary
chr11,55475000,55700000,boundary
chr11,57425000,57575000,boundary
chr11,58275000,58400000,boundary
chr11,60450000,60525000,boundary
chr11,60525000,60675000,boundary
chr11,62325000,62425000,boundary
chr11,63425000,63525000,boundary
chr11,63950000,64125000,boundary
chr11,64900000,64950000,boundary
chr11,64950000,65025000,boundary
chr11,65025000,65100000,boundary
chr11,65775000,65975000,boundary
chr11,65975000,66050000,boundary
chr11,66050000,66150000,boundary
chr11,66150000,66250000,boundary
chr11,67025000,67150000,boundary
chr11,67150000,67275000,boundary
chr11,67575000,67775000,boundary
chr11,68225000,68350000,boundary
chr11,72150000,72300000,boundary
chr11,72425000,72550000,boundary
chr11,72900000,73100000,boundary
chr11,74975000,75100000,boundary
chr11,75425000,75525000,boundary
chr11,75525000,75600000,boundary
chr11,76250000,76425000,boundary
chr11,76825000,76900000,boundary
chr11,84100000,84250000,boundary
chr11,85575000,85650000,boundary
chr11,86025000,86150000,boundary
chr11,86575000,86650000,boundary
chr11,87050000,87150000,boundary
chr11,93275000,93400000,boundary
chr11,93400000,93475000,boundary
chr11,93475000,93550000,boundary
chr11,94250000,94350000,boundary
chr11,107300000,107400000,boundary
chr11,107675000,107725000,boundary
chr11,107725000,107800000,boundary
chr11,107800000,107875000,boundary
chr11,107875000,108100000,boundary
chr11,109725000,109800000,boundary
chr11,111325000,111400000,boundary
chr11,111975000,112075000,boundary
chr11,112075000,112150000,boundary
chr11,117100000,117200000,boundary
chr11,119250000,119350000,boundary
chr11,123375000,123450000,boundary
chr11,124750000,124825000,boundary
chr11,126075000,126150000,boundary
chr11,127875000,128025000,boundary
chr11,128750000,128850000,boundary
chr11,133750000,133900000,boundary
chr12,525000,675000,boundary
chr12,1100000,1225000,boundary
chr12,2775000,2925000,boundary
chr12,6075000,6150000,boundary
chr12,6425000,6650000,boundary
chr12,7225000,7350000,boundary
chr12,8650000,8775000,boundary
chr12,26825000,26975000,boundary
chr12,26975000,27175000,boundary
chr12,31425000,31475000,boundary
chr12,31475000,31525000,boundary
chr12,42875000,42975000,boundary
chr12,44300000,44350000,boundary
chr12,49025000,49200000,boundary
chr12,49200000,49400000,boundary
chr12,49400000,49450000,boundary
chr12,49450000,49525000,boundary
chr12,50025000,50150000,boundary
chr12,50250000,50350000,boundary
chr12,50475000,50575000,boundary
chr12,52275000,52425000,boundary
chr12,52425000,52525000,boundary
chr12,53275000,53400000,boundary
chr12,53400000,53550000,boundary
chr12,53925000,54075000,boundary
chr12,54075000,54150000,boundary
chr12,56500000,56700000,boundary
chr12,56875000,57050000,boundary
chr12,57050000,57150000,boundary
chr12,57400000,57450000,boundary
chr12,57450000,57600000,boundary
chr12,58150000,58350000,boundary
chr12,64650000,64800000,boundary
chr12,68625000,68725000,boundary
chr12,69075000,69225000,boundary
chr12,69550000,69675000,boundary
chr12,72025000,72150000,boundary
chr12,80575000,80700000,boundary
chr12,96250000,96400000,boundary
chr12,100100000,100175000,boundary
chr12,101675000,101800000,boundary
chr12,103950000,104150000,boundary
chr12,104150000,104275000,boundary
chr12,104775000,104850000,boundary
chr12,106600000,106750000,boundary
chr12,107175000,107350000,boundary
chr12,107350000,107500000,boundary
chr12,110275000,110325000,boundary
chr12,110325000,110475000,boundary
chr12,110875000,111050000,boundary
chr12,111750000,111900000,boundary
chr12,112125000,112250000,boundary
chr12,113425000,113625000,boundary
chr12,118300000,118450000,boundary
chr12,120425000,120525000,boundary
chr12,120525000,120650000,boundary
chr12,120650000,120725000,boundary
chr12,121675000,121900000,boundary
chr12,122125000,122225000,boundary
chr12,122225000,122350000,boundary
chr12,122575000,122700000,boundary
chr12,122700000,122850000,boundary
chr12,122850000,122975000,boundary
chr12,122975000,123100000,boundary
chr12,123250000,123450000,boundary
chr12,124100000,124250000,boundary
chr12,125275000,125400000,boundary
chr12,125400000,125475000,boundary
chr12,125475000,125550000,boundary
chr12,130425000,130500000,boundary
chr12,132200000,132300000,boundary
chr13,20550000,20750000,boundary
chr13,21750000,21850000,boundary
chr13,23950000,24025000,boundary
chr13,25125000,25250000,boundary
chr13,25825000,25950000,boundary
chr13,25950000,26100000,boundary
chr13,29950000,30025000,boundary
chr13,31625000,31750000,boundary
chr13,32375000,32475000,boundary
chr13,32900000,33000000,boundary
chr13,33000000,33150000,boundary
chr13,33150000,33225000,boundary
chr13,34375000,34500000,boundary
chr13,36400000,36525000,boundary
chr13,36850000,37000000,boundary
chr13,37575000,37650000,boundary
chr13,39100000,39150000,boundary
chr13,41250000,41350000,boundary
chr13,41350000,41525000,boundary
chr13,41525000,41600000,boundary
chr13,45900000,46075000,boundary
chr13,46900000,47025000,boundary
chr13,49550000,49675000,boundary
chr13,49825000,49875000,boundary
chr13,50550000,50650000,boundary
chr13,50650000,50700000,boundary
chr13,51500000,51650000,boundary
chr13,52775000,52825000,boundary
chr13,54750000,54800000,boundary
chr13,60250000,60350000,boundary
chr13,61025000,61200000,boundary
chr13,61850000,61975000,boundary
chr13,64325000,64400000,boundary
chr13,69950000,70100000,boundary
chr13,78075000,78150000,boundary
chr13,78700000,78800000,boundary
chr13,79975000,80125000,boundary
chr13,85150000,85425000,boundary
chr13,91525000,91675000,boundary
chr13,95675000,95800000,boundary
chr13,97475000,97625000,boundary
chr13,97625000,97675000,boundary
chr13,99350000,99500000,boundary
chr13,99700000,99800000,boundary
chr13,100100000,100300000,boundary
chr13,101175000,101325000,boundary
chr13,102450000,102550000,boundary
chr13,111100000,111225000,boundary
chr13,113100000,113250000,boundary
chr13,113550000,113675000,boundary
chr13,114100000,114225000,boundary
chr14,21475000,21525000,boundary
chr14,21525000,21575000,boundary
chr14,21575000,21675000,boundary
chr14,22050000,22175000,boundary
chr14,22950000,23025000,boundary
chr14,23400000,23525000,boundary
chr14,23525000,23575000,boundary
chr14,23575000,23675000,boundary
chr14,23950000,24050000,boundary
chr14,24425000,24700000,boundary
chr14,24700000,24800000,boundary
chr14,24800000,24925000,boundary
chr14,31025000,31100000,boundary
chr14,34800000,35025000,boundary
chr14,37025000,37075000,boundary
chr14,39075000,39150000,boundary
chr14,46900000,46950000,boundary
chr14,50575000,50775000,boundary
chr14,53775000,54000000,boundary
chr14,55350000,55525000,boundary
chr14,55525000,55650000,boundary
chr14,56175000,56275000,boundary
chr14,56275000,56325000,boundary
chr14,56950000,57125000,boundary
chr14,57525000,57650000,boundary
chr14,58950000,59100000,boundary
chr14,59950000,60050000,boundary
chr14,61750000,61925000,boundary
chr14,64125000,64250000,boundary
chr14,65450000,65575000,boundary
chr14,72225000,72325000,boundary
chr14,73375000,73600000,boundary
chr14,73950000,74100000,boundary
chr14,74350000,74550000,boundary
chr14,74550000,74775000,boundary
chr14,74975000,75075000,boundary
chr14,76025000,76125000,boundary
chr14,77150000,77275000,boundary
chr14,78025000,78125000,boundary
chr14,78125000,78225000,boundary
chr14,78225000,78275000,boundary
chr14,88950000,89025000,boundary
chr14,89500000,89625000,boundary
chr14,90725000,90850000,boundary
chr14,91625000,91775000,boundary
chr14,92500000,92575000,boundary
chr14,93150000,93275000,boundary
chr14,94025000,94100000,boundary
chr14,94400000,94475000,boundary
chr14,95025000,95075000,boundary
chr14,96475000,96550000,boundary
chr14,99750000,99900000,boundary
chr14,100750000,100850000,boundary
chr14,102425000,102525000,boundary
chr14,102800000,102975000,boundary
chr14,102975000,103050000,boundary
chr14,103050000,103150000,boundary
chr14,103800000,103850000,boundary
chr14,103850000,103950000,boundary
chr14,103950000,104025000,boundary
chr14,104025000,104175000,boundary
chr14,105100000,105400000,boundary
chr14,105400000,105550000,boundary
chr14,105550000,105625000,boundary
chr14,105825000,106000000,boundary
chr14,106475000,106550000,boundary
chr15,20225000,20400000,boundary
chr15,20400000,20550000,boundary
chr15,22700000,22825000,boundary
chr15,26500000,26600000,boundary
chr15,29775000,29850000,boundary
chr15,34825000,34900000,boundary
chr15,39950000,40050000,boundary
chr15,40050000,40175000,boundary
chr15,40175000,40325000,boundary
chr15,40500000,40625000,boundary
chr15,40625000,40725000,boundary
chr15,40725000,40800000,boundary
chr15,40975000,41200000,boundary
chr15,41575000,41625000,boundary
chr15,41625000,41675000,boundary
chr15,42125000,42275000,boundary
chr15,42275000,42350000,boundary
chr15,42350000,42450000,boundary
chr15,43475000,43625000,boundary
chr15,45950000,46000000,boundary
chr15,50350000,50450000,boundary
chr15,51200000,51425000,boundary
chr15,52125000,52225000,boundary
chr15,57850000,58000000,boundary
chr15,59075000,59150000,boundary
chr15,59150000,59225000,boundary
chr15,59825000,60000000,boundary
chr15,63750000,63900000,boundary
chr15,63900000,64000000,boundary
chr15,64375000,64450000,boundary
chr15,65600000,65700000,boundary
chr15,65825000,65900000,boundary
chr15,66800000,66875000,boundary
chr15,67600000,67675000,boundary
chr15,67675000,67750000,boundary
chr15,69700000,69750000,boundary
chr15,70850000,70950000,boundary
chr15,70950000,71025000,boundary
chr15,72475000,72600000,boundary
chr15,72950000,73075000,boundary
chr15,73525000,73575000,boundary
chr15,74925000,75075000,boundary
chr15,75575000,75625000,boundary
chr15,75975000,76100000,boundary
chr15,76475000,76625000,boundary
chr15,77175000,77400000,boundary
chr15,79050000,79200000,boundary
chr15,79200000,79325000,boundary
chr15,79500000,79600000,boundary
chr15,80500000,80750000,boundary
chr15,82250000,82400000,boundary
chr15,83675000,83775000,boundary
chr15,83775000,83900000,boundary
chr15,85025000,85100000,boundary
chr15,85475000,85750000,boundary
chr15,89425000,89550000,boundary
chr15,89750000,89875000,boundary
chr15,90125000,90175000,boundary
chr15,90650000,90775000,boundary
chr15,90775000,90825000,boundary
chr15,99625000,99800000,boundary
chr15,100350000,100475000,boundary
chr15,101450000,101550000,boundary
chr16,425000,575000,boundary
chr16,575000,750000,boundary
chr16,750000,850000,boundary
chr16,1825000,1875000,boundary
chr16,1875000,2000000,boundary
chr16,2200000,2300000,boundary
chr16,2625000,2675000,boundary
chr16,3025000,3200000,boundary
chr16,3200000,3325000,boundary
chr16,3550000,3725000,boundary
chr16,4325000,4475000,boundary
chr16,8900000,8975000,boundary
chr16,11350000,11475000,boundary
chr16,11775000,11950000,boundary
chr16,11950000,12025000,boundary
chr16,12025000,12175000,boundary
chr16,15350000,15425000,boundary
chr16,16350000,16400000,boundary
chr16,19000000,19075000,boundary
chr16,21450000,21500000,boundary
chr16,21500000,21575000,boundary
chr16,22200000,22325000,boundary
chr16,22500000,22575000,boundary
chr16,23075000,23175000,boundary
chr16,23450000,23700000,boundary
chr16,27475000,27550000,boundary
chr16,28975000,29100000,boundary
chr16,33675000,33800000,boundary
chr16,46575000,46650000,boundary
chr16,46875000,46950000,boundary
chr16,56900000,56975000,boundary
chr16,57225000,57325000,boundary
chr16,57475000,57575000,boundary
chr16,58175000,58225000,boundary
chr16,66650000,66775000,boundary
chr16,68275000,68400000,boundary
chr16,68400000,68550000,boundary
chr16,69750000,69800000,boundary
chr16,70150000,70225000,boundary
chr16,70225000,70325000,boundary
chr16,70325000,70375000,boundary
chr16,70700000,70850000,boundary
chr16,72825000,72875000,boundary
chr16,73925000,73975000,boundary
chr16,77625000,77700000,boundary
chr16,80950000,81125000,boundary
chr16,82625000,82675000,boundary
chr16,83850000,83950000,boundary
chr16,85050000,85125000,boundary
chr16,85125000,85275000,boundary
chr16,85675000,85825000,boundary
chr16,87725000,87800000,boundary
chr16,88425000,88500000,boundary
chr16,88625000,88875000,boundary
chr16,89625000,89750000,boundary
chr16,89975000,90075000,boundary
chr16,90075000,90200000,boundary
chr17,900000,950000,boundary
chr17,950000,1100000,boundary
chr17,1100000,1250000,boundary
chr17,1475000,1550000,boundary
chr17,1800000,1950000,boundary
chr17,2250000,2325000,boundary
chr17,3450000,3575000,boundary
chr17,4325000,4450000,boundary
chr17,4450000,4525000,boundary
chr17,4800000,5100000,boundary
chr17,5400000,5475000,boundary
chr17,6800000,6925000,boundary
chr17,7125000,7225000,boundary
chr17,7525000,7600000,boundary
chr17,9475000,9625000,boundary
chr17,15925000,16125000,boundary
chr17,16125000,16275000,boundary
chr17,16275000,16350000,boundary
chr17,16350000,16425000,boundary
chr17,18425000,18475000,boundary
chr17,19675000,19875000,boundary
chr17,20900000,21000000,boundary
chr17,25925000,25975000,boundary
chr17,26550000,26675000,boundary
chr17,26675000,26900000,boundary
chr17,26900000,27050000,boundary
chr17,27450000,27625000,boundary
chr17,29150000,29300000,boundary
chr17,29700000,29875000,boundary
chr17,30675000,30775000,boundary
chr17,31275000,31350000,boundary
chr17,34175000,34275000,boundary
chr17,34850000,34950000,boundary
chr17,35600000,35725000,boundary
chr17,35725000,35850000,boundary
chr17,35850000,36000000,boundary
chr17,36275000,36325000,boundary
chr17,36325000,36450000,boundary
chr17,36450000,36575000,boundary
chr17,36825000,36900000,boundary
chr17,36900000,37025000,boundary
chr17,38350000,38450000,boundary
chr17,38450000,38500000,boundary
chr17,41400000,41575000,boundary
chr17,41850000,41950000,boundary
chr17,43125000,43225000,boundary
chr17,43225000,43275000,boundary
chr17,45025000,45125000,boundary
chr17,45725000,45900000,boundary
chr17,45900000,45975000,boundary
chr17,45975000,46050000,boundary
chr17,46050000,46100000,boundary
chr17,46100000,46225000,boundary
chr17,48100000,48175000,boundary
chr17,48425000,48550000,boundary
chr17,49250000,49375000,boundary
chr17,53450000,53500000,boundary
chr17,53500000,53600000,boundary
chr17,55050000,55200000,boundary
chr17,56200000,56275000,boundary
chr17,57100000,57300000,boundary
chr17,57675000,57775000,boundary
chr17,60500000,60550000,boundary
chr17,61775000,61925000,boundary
chr17,64625000,64675000,boundary
chr17,65700000,65825000,boundary
chr17,71225000,71375000,boundary
chr17,72775000,72875000,boundary
chr17,72875000,72950000,boundary
chr17,72950000,73025000,boundary
chr17,73600000,73750000,boundary
chr17,73750000,73825000,boundary
chr17,74300000,74450000,boundary
chr17,74450000,74500000,boundary
chr17,78950000,79075000,boundary
chr17,79525000,79675000,boundary
chr17,80175000,80250000,boundary
chr17,80550000,80600000,boundary
chr17,80600000,80725000,boundary
chr18,2550000,2650000,boundary
chr18,2650000,2925000,boundary
chr18,8475000,8625000,boundary
chr18,12325000,12375000,boundary
chr18,12950000,13000000,boundary
chr18,13000000,13175000,boundary
chr18,20150000,20350000,boundary
chr18,22350000,22450000,boundary
chr18,31350000,31400000,boundary
chr18,32450000,32550000,boundary
chr18,34400000,34500000,boundary
chr18,39525000,39625000,boundary
chr18,43000000,43200000,boundary
chr18,43575000,43675000,boundary
chr18,43675000,43850000,boundary
chr18,48625000,48725000,boundary
chr18,52900000,53000000,boundary
chr18,54250000,54375000,boundary
chr18,56050000,56175000,boundary
chr18,58225000,58350000,boundary
chr18,61000000,61125000,boundary
chr18,61525000,61675000,boundary
chr18,66325000,66500000,boundary
chr19,525000,650000,boundary
chr19,650000,750000,boundary
chr19,925000,1000000,boundary
chr19,1400000,1475000,boundary
chr19,2225000,2325000,boundary
chr19,2325000,2425000,boundary
chr19,3225000,3275000,boundary
chr19,3725000,3825000,boundary
chr19,4400000,4550000,boundary
chr19,4650000,4725000,boundary
chr19,4725000,4800000,boundary
chr19,5050000,5150000,boundary
chr19,5575000,5675000,boundary
chr19,7375000,7425000,boundary
chr19,7925000,7975000,boundary
chr19,9950000,10025000,boundary
chr19,10825000,10975000,boundary
chr19,11250000,11325000,boundary
chr19,12675000,12775000,boundary
chr19,12775000,13000000,boundary
chr19,13000000,13075000,boundary
chr19,13075000,13225000,boundary
chr19,13225000,13275000,boundary
chr19,13275000,13375000,boundary
chr19,13850000,13975000,boundary
chr19,15200000,15275000,boundary
chr19,15575000,15675000,boundary
chr19,16550000,16650000,boundary
chr19,16650000,16775000,boundary
chr19,17400000,17500000,boundary
chr19,17975000,18050000,boundary
chr19,18050000,18100000,boundary
chr19,18100000,18200000,boundary
chr19,18200000,18300000,boundary
chr19,18450000,18550000,boundary
chr19,18975000,19150000,boundary
chr19,19150000,19250000,boundary
chr19,19625000,19775000,boundary
chr19,33075000,33175000,boundary
chr19,33450000,33625000,boundary
chr19,33625000,33700000,boundary
chr19,34850000,35000000,boundary
chr19,35450000,35525000,boundary
chr19,35525000,35625000,boundary
chr19,36550000,36675000,boundary
chr19,36675000,36800000,boundary
chr19,39825000,39925000,boundary
chr19,41700000,41775000,boundary
chr19,42350000,42475000,boundary
chr19,42475000,42575000,boundary
chr19,42925000,43050000,boundary
chr19,43925000,44025000,boundary
chr19,44675000,44725000,boundary
chr19,45000000,45175000,boundary
chr19,45400000,45450000,boundary
chr19,46225000,46400000,boundary
chr19,46400000,46500000,boundary
chr19,46775000,46850000,boundary
chr19,47025000,47100000,boundary
chr19,47100000,47250000,boundary
chr19,47250000,47350000,boundary
chr19,47775000,47925000,boundary
chr19,48250000,48300000,boundary
chr19,48700000,48775000,boundary
chr19,49500000,49575000,boundary
chr19,50000000,50100000,boundary
chr19,50100000,50175000,boundary
chr19,50375000,50550000,boundary
chr19,50550000,50650000,boundary
chr19,50650000,50825000,boundary
chr19,55975000,56025000,boundary
chr19,56025000,56175000,boundary
chr19,57600000,57700000,boundary
chr2,3375000,3500000,boundary
chr2,9550000,9700000,boundary
chr2,9700000,9775000,boundary
chr2,10825000,10950000,boundary
chr2,16700000,16775000,boundary
chr2,24300000,24450000,boundary
chr2,24450000,24625000,boundary
chr2,25800000,25900000,boundary
chr2,29050000,29175000,boundary
chr2,32400000,32575000,boundary
chr2,32575000,32775000,boundary
chr2,32775000,32850000,boundary
chr2,33825000,33875000,boundary
chr2,36900000,37000000,boundary
chr2,37000000,37150000,boundary
chr2,37150000,37200000,boundary
chr2,37200000,37325000,boundary
chr2,37325000,37375000,boundary
chr2,37375000,37625000,boundary
chr2,38975000,39100000,boundary
chr2,43775000,43825000,boundary
chr2,44100000,44225000,boundary
chr2,45725000,45825000,boundary
chr2,48675000,48825000,boundary
chr2,55850000,55925000,boundary
chr2,60800000,60900000,boundary
chr2,61700000,61775000,boundary
chr2,69550000,69600000,boundary
chr2,70050000,70125000,boundary
chr2,71225000,71300000,boundary
chr2,72825000,72975000,boundary
chr2,72975000,73100000,boundary
chr2,73450000,73525000,boundary
chr2,73850000,73900000,boundary
chr2,73900000,74025000,boundary
chr2,74675000,74825000,boundary
chr2,75875000,75950000,boundary
chr2,84550000,84650000,boundary
chr2,85850000,85950000,boundary
chr2,85950000,86050000,boundary
chr2,86325000,86425000,boundary
chr2,88875000,89000000,boundary
chr2,89000000,89125000,boundary
chr2,89875000,90050000,boundary
chr2,96450000,96500000,boundary
chr2,96500000,96650000,boundary
chr2,98125000,98200000,boundary
chr2,100875000,101025000,boundary
chr2,101875000,101925000,boundary
chr2,101925000,102025000,boundary
chr2,102500000,102600000,boundary
chr2,103350000,103450000,boundary
chr2,108475000,108525000,boundary
chr2,111450000,111525000,boundary
chr2,112500000,112625000,boundary
chr2,112825000,112875000,boundary
chr2,113225000,113300000,boundary
chr2,113725000,113825000,boundary
chr2,120075000,120150000,boundary
chr2,120950000,121075000,boundary
chr2,127450000,127525000,boundary
chr2,127825000,127950000,boundary
chr2,128450000,128625000,boundary
chr2,128625000,128775000,boundary
chr2,128775000,128950000,boundary
chr2,128950000,129075000,boundary
chr2,132925000,133000000,boundary
chr2,136225000,136275000,boundary
chr2,136500000,136550000,boundary
chr2,136550000,136650000,boundary
chr2,145175000,145275000,boundary
chr2,152325000,152450000,boundary
chr2,152875000,153025000,boundary
chr2,153500000,153575000,boundary
chr2,159625000,159725000,boundary
chr2,160575000,160625000,boundary
chr2,161125000,161175000,boundary
chr2,161850000,162025000,boundary
chr2,165400000,165575000,boundary
chr2,166175000,166250000,boundary
chr2,168975000,169100000,boundary
chr2,171075000,171225000,boundary
chr2,171675000,171775000,boundary
chr2,173350000,173425000,boundary
chr2,174150000,174250000,boundary
chr2,175425000,175575000,boundary
chr2,176175000,176225000,boundary
chr2,181850000,181925000,boundary
chr2,182325000,182400000,boundary
